sid,BUFF,NOT,AND,PI,PO,LP
1,0,6612,45999,11302,10797,25
1211,0,6953,51651,11302,10797,26
477,0,6733,48047,11302,10797,27
994,0,6773,44647,11302,10797,24
1764,0,4561,44098,11302,10797,27
1631,0,6687,47966,11302,10797,27
1607,0,7002,48413,11302,10797,25
79,0,2685,43941,11302,10797,24
1426,0,4666,44156,11302,10797,25
380,0,7025,44815,11302,10797,26
1185,0,6732,47879,11302,10797,24
61,0,2880,45266,11302,10797,24
1482,0,2905,42373,11302,10797,24
1408,0,2671,42376,11302,10797,25
1334,0,2968,44286,11302,10797,25
1726,0,4592,43925,11302,10797,26
1049,0,2849,42439,11302,10797,24
310,0,2133,44032,11302,10797,25
1751,0,6516,47673,11302,10797,26
1865,0,6570,47975,11302,10797,24
301,0,6744,47773,11302,10797,27
1275,0,6739,48037,11302,10797,26
1300,0,2585,43694,11302,10797,24
1073,0,2515,39950,11302,10797,25
1272,0,2857,42160,11302,10797,24
1130,0,6980,52614,11302,10797,27
600,0,6661,51263,11302,10797,27
962,0,2555,44028,11302,10797,25
276,0,2566,43806,11302,10797,24
254,0,2675,43917,11302,10797,24
99,0,6826,48172,11302,10797,23
658,0,6632,46313,11302,10797,25
772,0,4645,43890,11302,10797,24
1019,0,6633,46370,11302,10797,26
472,0,6751,44378,11302,10797,25
1260,0,2657,42384,11302,10797,24
2,0,7165,48330,11302,10797,26
513,0,2539,43762,11302,10797,26
453,0,2766,44385,11302,10797,22
366,0,2695,42146,11302,10797,26
696,0,2837,42735,11302,10797,24
662,0,2846,46837,11302,10797,26
1658,0,4653,43659,11302,10797,22
1415,0,6758,46123,11302,10797,25
1176,0,4543,43823,11302,10797,26
263,0,6688,48578,11302,10797,28
988,0,2594,43933,11302,10797,26
112,0,4538,43706,11302,10797,25
1639,0,6704,46466,11302,10797,27
219,0,4713,44024,11302,10797,26
1507,0,4664,44112,11302,10797,24
1389,0,2613,42698,11302,10797,23
1943,0,4597,43977,11302,10797,25
314,0,6651,47442,11302,10797,25
1088,0,2863,42349,11302,10797,25
1112,0,6681,48096,11302,10797,25
770,0,2655,44088,11302,10797,23
1603,0,2871,42447,11302,10797,25
899,0,2554,43855,11302,10797,26
466,0,4592,43660,11302,10797,25
449,0,6617,47915,11302,10797,28
1838,0,6738,46778,11302,10797,26
500,0,2552,44598,11302,10797,24
1516,0,2853,40464,11302,10797,25
1237,0,6580,48262,11302,10797,27
1263,0,6832,47733,11302,10797,25
1873,0,4592,44202,11302,10797,23
249,0,6913,48141,11302,10797,26
405,0,2188,43189,11302,10797,27
26,0,4600,43769,11302,10797,25
1113,0,6765,47945,11302,10797,23
1291,0,2899,42345,11302,10797,24
1249,0,6529,48019,11302,10797,25
1643,0,4722,44098,11302,10797,24
222,0,6821,48134,11302,10797,25
711,0,6811,45257,11302,10797,25
1152,0,4586,44069,11302,10797,24
1460,0,6728,48221,11302,10797,26
1064,0,6679,47896,11302,10797,25
1630,0,2735,43686,11302,10797,25
484,0,6794,46527,11302,10797,27
481,0,6628,48222,11302,10797,24
1696,0,3028,43607,11302,10797,23
1194,0,6766,48734,11302,10797,23
1964,0,2893,42173,11302,10797,26
956,0,3021,44005,11302,10797,24
741,0,4625,43546,11302,10797,25
1586,0,6682,48305,11302,10797,24
447,0,6638,47700,11302,10797,26
1996,0,2728,42522,11302,10797,24
764,0,6774,48307,11302,10797,25
1506,0,4689,43795,11302,10797,24
634,0,6737,48006,11302,10797,25
969,0,6848,46575,11302,10797,25
788,0,4539,43734,11302,10797,26
835,0,2657,41220,11302,10797,26
1992,0,6674,45841,11302,10797,24
739,0,2617,44035,11302,10797,25
1665,0,6722,46388,11302,10797,24
1241,0,2577,39567,11302,10797,25
1933,0,6746,45558,11302,10797,26
1135,0,4612,43836,11302,10797,25
622,0,6589,51526,11302,10797,25
846,0,6640,44195,11302,10797,25
365,0,6679,47803,11302,10797,25
387,0,2662,44154,11302,10797,24
948,0,6692,48293,11302,10797,24
1610,0,6696,47705,11302,10797,25
1723,0,4583,44086,11302,10797,23
814,0,6572,47994,11302,10797,27
1902,0,2852,41883,11302,10797,25
502,0,6605,48167,11302,10797,23
412,0,2987,42713,11302,10797,26
704,0,2670,40305,11302,10797,24
1896,0,4682,44245,11302,10797,24
727,0,6713,47750,11302,10797,25
1951,0,3067,44250,11302,10797,23
1720,0,2660,42412,11302,10797,26
1158,0,6590,47661,11302,10797,26
761,0,4630,43583,11302,10797,25
1315,0,2487,41955,11302,10797,24
1570,0,6624,46407,11302,10797,26
337,0,6668,47852,11302,10797,24
1438,0,2569,44649,11302,10797,26
708,0,2846,45515,11302,10797,25
712,0,6773,46834,11302,10797,24
666,0,6747,44619,11302,10797,25
1484,0,6669,44261,11302,10797,25
1083,0,6912,47611,11302,10797,25
1563,0,2652,42314,11302,10797,23
511,0,2639,42257,11302,10797,26
338,0,6632,48384,11302,10797,25
1311,0,4540,44271,11302,10797,24
803,0,6658,46135,11302,10797,27
1247,0,2912,42595,11302,10797,24
25,0,6672,47911,11302,10797,25
885,0,6566,48188,11302,10797,24
1767,0,6603,47333,11302,10797,26
1379,0,4603,43485,11302,10797,25
626,0,6681,47908,11302,10797,26
508,0,2573,41627,11302,10797,26
563,0,2736,44290,11302,10797,22
1842,0,6815,47822,11302,10797,25
116,0,2173,43450,11302,10797,26
407,0,2634,44725,11302,10797,25
1261,0,6629,49216,11302,10797,25
858,0,2832,42247,11302,10797,26
1982,0,4609,43755,11302,10797,26
1093,0,6667,46229,11302,10797,25
1645,0,6699,48224,11302,10797,25
465,0,2491,42111,11302,10797,24
1463,0,2629,42104,11302,10797,25
921,0,2816,44938,11302,10797,22
514,0,6899,51802,11302,10797,26
188,0,6673,48259,11302,10797,24
1596,0,2674,43903,11302,10797,26
1662,0,6746,49238,11302,10797,25
526,0,6700,47613,11302,10797,26
1917,0,2875,43315,11302,10797,26
1377,0,2510,43642,11302,10797,25
737,0,2926,40927,11302,10797,24
234,0,4620,43743,11302,10797,26
157,0,2845,44103,11302,10797,25
992,0,2596,43519,11302,10797,24
1624,0,2696,43830,11302,10797,25
1687,0,6636,45983,11302,10797,25
990,0,4507,43828,11302,10797,26
762,0,4693,43997,11302,10797,27
1175,0,3016,43886,11302,10797,24
686,0,6689,46327,11302,10797,25
593,0,4734,44215,11302,10797,25
1906,0,4678,44094,11302,10797,26
322,0,6739,48462,11302,10797,24
958,0,2652,47252,11302,10797,25
265,0,2646,42766,11302,10797,23
1231,0,2670,42463,11302,10797,25
794,0,2767,45483,11302,10797,24
213,0,2623,42434,11302,10797,26
418,0,2734,42006,11302,10797,24
295,0,4602,44215,11302,10797,25
1382,0,6739,46383,11302,10797,25
1635,0,6674,46765,11302,10797,26
1166,0,6690,46302,11302,10797,26
1770,0,2969,41159,11302,10797,23
636,0,6652,51871,11302,10797,26
1689,0,4596,43569,11302,10797,24
1462,0,2640,44276,11302,10797,24
398,0,6681,46101,11302,10797,25
1931,0,4543,43849,11302,10797,26
824,0,6666,47754,11302,10797,26
278,0,6738,47975,11302,10797,24
1155,0,2682,42649,11302,10797,25
1075,0,4548,43631,11302,10797,25
1281,0,6743,46156,11302,10797,26
1042,0,6693,48294,11302,10797,23
596,0,4541,44014,11302,10797,25
290,0,2469,43824,11302,10797,25
1366,0,6798,46491,11302,10797,25
1622,0,2986,42671,11302,10797,23
765,0,2597,42256,11302,10797,26
966,0,2982,45841,11302,10797,25
1815,0,2993,42321,11302,10797,26
641,0,6709,46810,11302,10797,23
128,0,6733,48063,11302,10797,26
560,0,6690,46305,11302,10797,26
42,0,2712,44425,11302,10797,25
980,0,2610,42049,11302,10797,27
1327,0,6685,44326,11302,10797,24
1404,0,2558,42140,11302,10797,25
1292,0,4639,44320,11302,10797,25
1735,0,2547,41927,11302,10797,22
884,0,6648,47560,11302,10797,26
1312,0,2645,44073,11302,10797,26
1994,0,2627,42753,11302,10797,26
1004,0,6780,48073,11302,10797,26
123,0,2949,42936,11302,10797,25
1277,0,6666,45978,11302,10797,28
1712,0,2634,42380,11302,10797,24
388,0,4565,43947,11302,10797,26
368,0,2857,47649,11302,10797,25
80,0,6821,48602,11302,10797,27
153,0,6721,44286,11302,10797,25
698,0,2811,40439,11302,10797,25
1626,0,4671,43985,11302,10797,24
236,0,6747,44332,11302,10797,25
44,0,6590,44084,11302,10797,25
572,0,6739,47822,11302,10797,26
528,0,2732,43779,11302,10797,26
293,0,4603,44352,11302,10797,26
1910,0,2575,42232,11302,10797,23
951,0,6677,48091,11302,10797,25
233,0,4613,43707,11302,10797,25
1769,0,6871,46672,11302,10797,26
215,0,6696,44176,11302,10797,26
880,0,2943,43868,11302,10797,25
1287,0,2538,42377,11302,10797,25
776,0,6729,48000,11302,10797,24
95,0,4617,43690,11302,10797,24
1997,0,6657,48085,11302,10797,26
917,0,4747,44107,11302,10797,23
1889,0,6677,47852,11302,10797,26
1701,0,2442,39808,11302,10797,25
474,0,6657,45900,11302,10797,25
428,0,4773,44090,11302,10797,24
1133,0,2566,42137,11302,10797,25
1033,0,2452,39753,11302,10797,26
836,0,6720,49418,11302,10797,25
961,0,2594,43424,11302,10797,23
1803,0,4587,43853,11302,10797,25
332,0,6666,46066,11302,10797,28
1824,0,2628,47811,11302,10797,25
362,0,6715,48099,11302,10797,24
208,0,2944,42351,11302,10797,24
1537,0,6536,44375,11302,10797,26
1180,0,2543,43735,11302,10797,24
1008,0,4625,43909,11302,10797,24
503,0,6594,48461,11302,10797,25
1098,0,2865,44812,11302,10797,25
1901,0,4563,44217,11302,10797,26
1077,0,2497,43409,11302,10797,24
1405,0,6831,48026,11302,10797,25
84,0,6792,52400,11302,10797,26
1295,0,2889,42105,11302,10797,23
1364,0,7085,51698,11302,10797,26
1452,0,2952,42684,11302,10797,26
175,0,4506,43874,11302,10797,25
724,0,2608,47494,11302,10797,26
424,0,2563,44128,11302,10797,25
172,0,6788,50405,11302,10797,27
617,0,6617,45936,11302,10797,27
102,0,6645,44255,11302,10797,25
1839,0,2494,48028,11302,10797,25
121,0,3109,45610,11302,10797,24
891,0,4587,43646,11302,10797,25
491,0,2635,42011,11302,10797,25
103,0,2699,44803,11302,10797,25
1612,0,6806,48319,11302,10797,23
14,0,4688,44128,11302,10797,26
618,0,4569,43998,11302,10797,24
1744,0,2500,42104,11302,10797,27
1702,0,4638,43950,11302,10797,26
1328,0,2590,44219,11302,10797,24
525,0,2750,42315,11302,10797,24
1305,0,2617,43943,11302,10797,26
159,0,6765,48285,11302,10797,25
895,0,4562,43896,11302,10797,26
1841,0,6645,45849,11302,10797,26
1120,0,6883,48074,11302,10797,26
857,0,4714,43858,11302,10797,24
475,0,4544,44065,11302,10797,23
1350,0,2684,42306,11302,10797,25
1589,0,6937,51761,11302,10797,25
318,0,6812,46364,11302,10797,23
742,0,2552,40434,11302,10797,24
451,0,2996,44734,11302,10797,26
221,0,2636,42587,11302,10797,23
1663,0,4635,43932,11302,10797,25
521,0,2686,42107,11302,10797,26
1339,0,6771,48071,11302,10797,25
1003,0,6742,46196,11302,10797,25
1494,0,6835,51032,11302,10797,26
1957,0,6851,48080,11302,10797,26
1040,0,6657,46112,11302,10797,26
1161,0,2625,42431,11302,10797,22
1361,0,3044,44477,11302,10797,24
882,0,6689,44561,11302,10797,25
888,0,2517,47865,11302,10797,27
1894,0,4551,43593,11302,10797,25
1269,0,2603,45240,11302,10797,25
1475,0,2801,43747,11302,10797,24
1167,0,2911,44020,11302,10797,24
841,0,2559,42162,11302,10797,23
1209,0,2499,44933,11302,10797,24
1518,0,6687,49332,11302,10797,25
1883,0,7050,44262,11302,10797,26
1644,0,6782,45843,11302,10797,25
700,0,6727,47943,11302,10797,25
753,0,3001,44169,11302,10797,23
1223,0,6720,45689,11302,10797,27
1634,0,6759,45747,11302,10797,26
214,0,6721,48421,11302,10797,26
1248,0,6843,48277,11302,10797,27
781,0,6536,47482,11302,10797,26
1750,0,2633,42121,11302,10797,24
389,0,4748,44169,11302,10797,24
1911,0,2584,43653,11302,10797,26
1763,0,6719,43880,11302,10797,25
1288,0,2742,43717,11302,10797,24
396,0,6697,48375,11302,10797,25
1320,0,4659,43841,11302,10797,25
454,0,2599,42116,11302,10797,27
1715,0,6692,47892,11302,10797,27
699,0,2836,42551,11302,10797,24
1580,0,2731,43248,11302,10797,27
927,0,6690,48335,11302,10797,24
587,0,2640,42253,11302,10797,26
1187,0,6697,44122,11302,10797,25
1765,0,6637,48003,11302,10797,26
439,0,6745,47970,11302,10797,25
1370,0,2682,42342,11302,10797,25
165,0,4589,43690,11302,10797,25
1555,0,2528,45142,11302,10797,25
6,0,6791,48282,11302,10797,25
1411,0,6573,48005,11302,10797,24
393,0,4718,44035,11302,10797,24
1676,0,6655,48137,11302,10797,26
713,0,6714,47752,11302,10797,26
289,0,2903,44272,11302,10797,22
1282,0,2580,41971,11302,10797,26
480,0,2563,43322,11302,10797,25
789,0,2537,45381,11302,10797,26
1640,0,4665,43590,11302,10797,23
385,0,2593,41998,11302,10797,25
306,0,2562,42151,11302,10797,25
825,0,6684,47767,11302,10797,25
1880,0,2598,42743,11302,10797,23
1817,0,6614,48126,11302,10797,25
1316,0,2684,43112,11302,10797,25
1172,0,2494,43806,11302,10797,25
194,0,4638,43811,11302,10797,25
797,0,6722,48019,11302,10797,25
166,0,4622,43494,11302,10797,25
1041,0,4637,43741,11302,10797,24
378,0,6763,46391,11302,10797,24
1673,0,2924,42498,11302,10797,23
155,0,4659,44332,11302,10797,22
187,0,6646,47761,11302,10797,24
1942,0,6588,48036,11302,10797,26
1534,0,2546,41905,11302,10797,25
292,0,6670,48220,11302,10797,26
760,0,6602,47764,11302,10797,25
900,0,2538,43882,11302,10797,23
896,0,2685,43919,11302,10797,24
619,0,2895,44306,11302,10797,23
1062,0,2708,43748,11302,10797,25
1590,0,6720,47966,11302,10797,25
1232,0,2523,40075,11302,10797,26
1022,0,6674,46391,11302,10797,25
104,0,2715,42244,11302,10797,23
110,0,4548,43611,11302,10797,25
180,0,2903,47345,11302,10797,24
802,0,6903,48950,11302,10797,25
1380,0,4537,43789,11302,10797,26
565,0,6694,45961,11302,10797,25
697,0,4667,43864,11302,10797,25
1637,0,4712,44077,11302,10797,23
606,0,6651,48157,11302,10797,27
680,0,6895,48005,11302,10797,26
1577,0,6717,46225,11302,10797,26
886,0,2721,43722,11302,10797,24
1058,0,2864,42337,11302,10797,25
1960,0,6773,44374,11302,10797,25
1737,0,4564,43484,11302,10797,25
1944,0,6919,44293,11302,10797,25
62,0,2757,44004,11302,10797,24
1218,0,4571,44188,11302,10797,24
582,0,4628,43900,11302,10797,25
639,0,2860,43254,11302,10797,25
730,0,2964,41010,11302,10797,24
621,0,6756,46001,11302,10797,26
401,0,6757,46056,11302,10797,25
1109,0,6664,47768,11302,10797,27
268,0,2804,43505,11302,10797,24
924,0,4680,44356,11302,10797,22
819,0,2566,44054,11302,10797,25
755,0,6703,51567,11302,10797,25
1742,0,2409,40179,11302,10797,23
1785,0,6738,46357,11302,10797,25
432,0,6705,48186,11302,10797,25
637,0,2705,44521,11302,10797,25
463,0,2660,42272,11302,10797,26
1756,0,6723,44311,11302,10797,26
1504,0,2624,41920,11302,10797,25
1515,0,6888,48227,11302,10797,25
347,0,6757,47647,11302,10797,25
1451,0,4700,44269,11302,10797,25
1417,0,2812,42081,11302,10797,24
1818,0,6664,44672,11302,10797,26
141,0,6723,44152,11302,10797,26
691,0,2660,44371,11302,10797,25
1954,0,4644,44135,11302,10797,23
182,0,4429,43955,11302,10797,24
1403,0,6892,46020,11302,10797,24
1188,0,6805,47109,11302,10797,26
1854,0,2825,40640,11302,10797,25
415,0,6654,48042,11302,10797,25
298,0,6737,48069,11302,10797,26
1869,0,6598,47865,11302,10797,25
1303,0,4702,43761,11302,10797,26
777,0,2661,41909,11302,10797,24
716,0,2398,42216,11302,10797,24
181,0,2686,42247,11302,10797,24
946,0,6681,44552,11302,10797,24
1115,0,6685,48357,11302,10797,26
964,0,2906,45637,11302,10797,24
320,0,2628,44224,11302,10797,24
1087,0,6650,46047,11302,10797,26
1597,0,2522,43716,11302,10797,25
722,0,6669,45936,11302,10797,27
1989,0,6634,47743,11302,10797,26
828,0,6701,47400,11302,10797,26
1913,0,2578,42399,11302,10797,24
973,0,6732,45841,11302,10797,24
308,0,2733,42475,11302,10797,25
1429,0,6679,48110,11302,10797,26
1023,0,2670,42486,11302,10797,23
1544,0,6616,47622,11302,10797,26
1616,0,6736,45472,11302,10797,25
1409,0,2776,43046,11302,10797,26
679,0,2594,45253,11302,10797,26
325,0,2651,43588,11302,10797,24
31,0,6815,45979,11302,10797,25
574,0,6654,44583,11302,10797,25
569,0,6783,47913,11302,10797,25
1856,0,4589,44272,11302,10797,23
1636,0,6666,45926,11302,10797,26
487,0,2614,43896,11302,10797,24
135,0,2604,42471,11302,10797,24
784,0,6626,51409,11302,10797,25
205,0,2596,44350,11302,10797,26
485,0,2169,43022,11302,10797,27
610,0,6907,47862,11302,10797,27
1270,0,2546,41804,11302,10797,25
460,0,4500,43743,11302,10797,25
1925,0,6848,47990,11302,10797,25
1213,0,4571,43549,11302,10797,25
1407,0,6689,47531,11302,10797,26
878,0,4498,43629,11302,10797,26
1471,0,6594,47836,11302,10797,25
1914,0,6729,47788,11302,10797,27
628,0,6773,48463,11302,10797,24
1154,0,4629,43882,11302,10797,25
107,0,2399,42049,11302,10797,25
1333,0,2497,42455,11302,10797,23
660,0,6976,48557,11302,10797,24
1623,0,6681,47677,11302,10797,25
575,0,2915,42325,11302,10797,24
1790,0,6724,47721,11302,10797,27
45,0,6668,48367,11302,10797,25
390,0,6707,46964,11302,10797,26
1749,0,4574,43698,11302,10797,25
749,0,4622,44058,11302,10797,23
1102,0,4589,44142,11302,10797,24
1092,0,2733,44079,11302,10797,25
792,0,6751,51497,11302,10797,26
1057,0,4546,43825,11302,10797,26
512,0,2794,44560,11302,10797,24
413,0,4623,43636,11302,10797,23
758,0,4334,43722,11302,10797,25
860,0,6620,44336,11302,10797,27
1874,0,2935,42246,11302,10797,25
1229,0,2571,39988,11302,10797,25
316,0,2648,42126,11302,10797,25
33,0,2624,43627,11302,10797,24
1196,0,2775,41820,11302,10797,25
1530,0,6632,44194,11302,10797,26
370,0,4671,43716,11302,10797,24
518,0,6641,46363,11302,10797,25
1670,0,2554,41815,11302,10797,23
1053,0,2851,42585,11302,10797,23
945,0,6908,46194,11302,10797,26
650,0,6616,47691,11302,10797,27
422,0,6613,48046,11302,10797,23
1722,0,2856,40888,11302,10797,25
1159,0,6705,46888,11302,10797,26
473,0,2793,42085,11302,10797,23
319,0,4622,44015,11302,10797,25
1164,0,4558,43764,11302,10797,25
997,0,2603,44173,11302,10797,23
1703,0,4605,44012,11302,10797,25
1393,0,6717,46339,11302,10797,25
51,0,6902,51715,11302,10797,26
1871,0,2671,43032,11302,10797,25
1357,0,6734,46008,11302,10797,28
335,0,6735,47552,11302,10797,26
967,0,2695,46731,11302,10797,26
1183,0,2532,43444,11302,10797,24
1051,0,2652,44633,11302,10797,23
1356,0,6884,46475,11302,10797,25
1208,0,2641,41619,11302,10797,24
1304,0,6735,47815,11302,10797,25
1124,0,6717,48280,11302,10797,26
1862,0,2590,41725,11302,10797,26
1253,0,2611,42123,11302,10797,25
1459,0,2877,40930,11302,10797,24
1850,0,6823,44082,11302,10797,25
1274,0,2508,40014,11302,10797,24
461,0,6749,48320,11302,10797,25
800,0,6658,45721,11302,10797,26
1336,0,6900,48363,11302,10797,25
1550,0,6630,48222,11302,10797,26
1204,0,2646,41985,11302,10797,24
910,0,6601,47796,11302,10797,25
694,0,6709,48058,11302,10797,26
285,0,2534,44135,11302,10797,25
881,0,4568,43666,11302,10797,25
612,0,6744,46140,11302,10797,26
892,0,3342,44708,11302,10797,24
1492,0,6717,48316,11302,10797,25
1921,0,6671,46107,11302,10797,24
1123,0,6753,48149,11302,10797,26
1056,0,6685,47383,11302,10797,26
978,0,4627,44066,11302,10797,24
670,0,6584,47605,11302,10797,25
736,0,2831,45898,11302,10797,26
1104,0,6658,47790,11302,10797,26
65,0,2597,43018,11302,10797,23
136,0,6691,48270,11302,10797,25
280,0,6597,47444,11302,10797,26
1458,0,2563,40192,11302,10797,24
434,0,2834,43769,11302,10797,26
1473,0,6645,48031,11302,10797,25
1748,0,2525,43616,11302,10797,25
251,0,6748,48008,11302,10797,25
950,0,2826,42398,11302,10797,27
601,0,2637,42061,11302,10797,25
982,0,4618,43789,11302,10797,25
100,0,6632,48166,11302,10797,24
49,0,4608,43801,11302,10797,26
1448,0,2601,42457,11302,10797,23
998,0,4496,43804,11302,10797,24
36,0,2430,40142,11302,10797,26
744,0,6686,48302,11302,10797,25
1376,0,6597,47894,11302,10797,25
1525,0,4666,43715,11302,10797,25
1775,0,2575,43995,11302,10797,24
616,0,6716,48125,11302,10797,25
1569,0,6704,47794,11302,10797,26
1299,0,6779,48069,11302,10797,25
201,0,2809,44074,11302,10797,23
210,0,2524,42110,11302,10797,25
1440,0,6881,49038,11302,10797,25
732,0,2908,40990,11302,10797,26
330,0,6817,47848,11302,10797,26
97,0,2806,44182,11302,10797,25
1428,0,6692,44332,11302,10797,25
1872,0,2556,42354,11302,10797,24
710,0,4593,43671,11302,10797,25
1142,0,2879,40958,11302,10797,25
1656,0,4689,44335,11302,10797,23
1240,0,6625,46206,11302,10797,25
1609,0,4583,43965,11302,10797,25
746,0,2488,41938,11302,10797,26
1659,0,6733,47821,11302,10797,26
253,0,6726,46140,11302,10797,25
868,0,6706,44271,11302,10797,26
344,0,4682,44185,11302,10797,23
483,0,4634,43703,11302,10797,25
1961,0,2649,43582,11302,10797,26
435,0,6666,48102,11302,10797,27
838,0,2444,42271,11302,10797,23
1674,0,6677,45821,11302,10797,27
1916,0,2642,44124,11302,10797,26
48,0,6672,47636,11302,10797,27
1488,0,2404,47887,11302,10797,26
775,0,6666,47956,11302,10797,25
677,0,6703,46226,11302,10797,25
106,0,6697,48094,11302,10797,26
46,0,4598,43847,11302,10797,26
1979,0,2720,43753,11302,10797,24
1310,0,2854,44270,11302,10797,25
92,0,6869,46543,11302,10797,26
535,0,2907,43886,11302,10797,25
1820,0,6668,48209,11302,10797,26
66,0,2585,43878,11302,10797,24
675,0,2568,41981,11302,10797,22
545,0,4582,43227,11302,10797,26
1227,0,6621,47819,11302,10797,26
321,0,4628,43612,11302,10797,26
1832,0,6721,48263,11302,10797,26
1298,0,4603,44362,11302,10797,23
549,0,6619,48039,11302,10797,25
1593,0,2697,43759,11302,10797,25
64,0,2706,42090,11302,10797,24
171,0,4619,43984,11302,10797,24
567,0,6727,46566,11302,10797,26
1573,0,4571,43706,11302,10797,26
329,0,2833,43662,11302,10797,25
1344,0,6639,48173,11302,10797,23
1439,0,2596,42020,11302,10797,25
324,0,2600,40258,11302,10797,25
1239,0,6671,47738,11302,10797,26
248,0,7041,51464,11302,10797,26
1127,0,2595,43611,11302,10797,26
1606,0,6759,48878,11302,10797,23
1613,0,6694,51549,11302,10797,25
1296,0,6724,47962,11302,10797,25
719,0,4735,44129,11302,10797,25
267,0,6771,48531,11302,10797,25
756,0,2946,40849,11302,10797,25
664,0,6725,48718,11302,10797,25
1374,0,4591,44181,11302,10797,24
1453,0,6671,46490,11302,10797,27
957,0,6652,48314,11302,10797,26
684,0,6707,44500,11302,10797,24
1519,0,2584,43656,11302,10797,23
262,0,6704,47744,11302,10797,26
1719,0,2978,42579,11302,10797,24
1018,0,3111,41441,11302,10797,25
1549,0,4590,43547,11302,10797,25
620,0,6748,48611,11302,10797,24
657,0,2560,43483,11302,10797,25
1618,0,4552,43845,11302,10797,25
1150,0,2630,44375,11302,10797,23
979,0,3042,47691,11302,10797,24
1704,0,6718,47383,11302,10797,24
1576,0,6733,47739,11302,10797,27
1009,0,4564,44116,11302,10797,26
1717,0,2863,42149,11302,10797,25
1562,0,6972,48093,11302,10797,27
1137,0,2521,42042,11302,10797,25
975,0,4566,43867,11302,10797,25
940,0,2819,40747,11302,10797,25
1479,0,2853,42033,11302,10797,27
893,0,4632,43544,11302,10797,27
457,0,6813,48239,11302,10797,25
130,0,6633,47541,11302,10797,27
914,0,2531,41635,11302,10797,25
122,0,4545,44095,11302,10797,24
1212,0,2599,42398,11302,10797,24
1755,0,2819,42890,11302,10797,26
1800,0,6807,45680,11302,10797,27
523,0,6769,46264,11302,10797,26
1230,0,6555,46086,11302,10797,26
1619,0,6742,46496,11302,10797,26
843,0,6720,49474,11302,10797,25
1774,0,6646,46015,11302,10797,25
282,0,6713,48237,11302,10797,25
476,0,6707,44386,11302,10797,26
1975,0,2621,41817,11302,10797,25
1552,0,6746,47561,11302,10797,25
1486,0,4603,43904,11302,10797,25
1470,0,2670,41944,11302,10797,25
183,0,6693,48166,11302,10797,25
198,0,6639,46504,11302,10797,25
1831,0,6714,46265,11302,10797,25
1915,0,6671,44168,11302,10797,25
1782,0,6616,48168,11302,10797,27
72,0,2707,44748,11302,10797,26
925,0,6687,47920,11302,10797,26
667,0,6730,50777,11302,10797,25
1140,0,4483,43649,11302,10797,23
743,0,4548,43717,11302,10797,24
494,0,4603,43989,11302,10797,25
1383,0,6679,51520,11302,10797,25
1289,0,6573,47779,11302,10797,25
274,0,6571,48021,11302,10797,26
367,0,2717,43873,11302,10797,23
1122,0,2583,41625,11302,10797,25
192,0,2944,44356,11302,10797,25
1067,0,2667,45026,11302,10797,22
139,0,6743,48237,11302,10797,26
929,0,6788,52320,11302,10797,27
1844,0,6639,45733,11302,10797,27
1165,0,2621,42260,11302,10797,27
1371,0,6639,47559,11302,10797,26
1930,0,2650,42344,11302,10797,24
28,0,6703,48180,11302,10797,26
1242,0,4515,44061,11302,10797,24
1469,0,6657,49682,11302,10797,25
363,0,6789,48234,11302,10797,26
