sid,BUFF,NOT,AND,PI,PO,LP
1249,0,2236,22181,3087,2604,26
405,0,1750,21357,3087,2604,26
711,0,2311,23319,3087,2604,26
26,0,2285,22908,3087,2604,26
1643,0,2226,21745,3087,2604,25
1152,0,2019,22086,3087,2604,25
222,0,2050,21286,3087,2604,26
1064,0,2590,22542,3087,2604,28
1460,0,1840,21196,3087,2604,27
1696,0,2534,24034,3087,2604,24
484,0,1773,21582,3087,2604,26
481,0,2343,23002,3087,2604,26
1630,0,2872,24410,3087,2604,25
1194,0,1855,21793,3087,2604,26
956,0,2317,21470,3087,2604,28
1964,0,2273,21848,3087,2604,26
741,0,2294,21781,3087,2604,25
1586,0,1943,21903,3087,2604,25
447,0,2646,23144,3087,2604,26
764,0,2944,23070,3087,2604,27
1996,0,2938,24131,3087,2604,25
1241,0,2194,22076,3087,2604,26
1506,0,2357,23011,3087,2604,24
1665,0,2794,22368,3087,2604,27
969,0,2271,21441,3087,2604,25
1992,0,2350,24235,3087,2604,25
788,0,2227,22638,3087,2604,26
634,0,2217,22343,3087,2604,23
739,0,2014,22595,3087,2604,25
1933,0,1877,20216,3087,2604,26
846,0,2584,22528,3087,2604,26
835,0,2381,23947,3087,2604,26
1135,0,2357,22856,3087,2604,26
622,0,2538,22853,3087,2604,27
1610,0,2446,22336,3087,2604,24
365,0,2152,22021,3087,2604,23
1723,0,2429,22160,3087,2604,26
387,0,2234,24606,3087,2604,25
948,0,2115,22651,3087,2604,24
1902,0,2455,23370,3087,2604,25
814,0,2075,21123,3087,2604,27
704,0,2622,22191,3087,2604,26
1951,0,2000,22658,3087,2604,24
1896,0,2177,23542,3087,2604,24
412,0,2034,21956,3087,2604,25
502,0,2096,22587,3087,2604,26
1158,0,2243,21867,3087,2604,26
727,0,2362,23059,3087,2604,25
761,0,2631,22577,3087,2604,26
1315,0,2781,22670,3087,2604,26
337,0,2226,22112,3087,2604,27
1720,0,2639,22762,3087,2604,25
1570,0,2958,22974,3087,2604,26
1438,0,2248,21760,3087,2604,26
1484,0,2507,23203,3087,2604,25
1083,0,2171,20655,3087,2604,26
666,0,2685,22022,3087,2604,24
708,0,2768,24527,3087,2604,27
712,0,2326,21574,3087,2604,26
511,0,1901,22842,3087,2604,23
1563,0,1963,21058,3087,2604,24
338,0,1785,21335,3087,2604,26
1247,0,2019,22447,3087,2604,25
1311,0,2007,21552,3087,2604,25
885,0,2622,22628,3087,2604,26
626,0,2164,21526,3087,2604,26
803,0,2984,23474,3087,2604,27
1379,0,2388,22720,3087,2604,25
1767,0,2588,24210,3087,2604,26
25,0,2018,23110,3087,2604,24
563,0,2030,20961,3087,2604,25
508,0,2741,22602,3087,2604,26
1842,0,2235,22088,3087,2604,24
1261,0,2435,23111,3087,2604,26
407,0,2112,22113,3087,2604,25
116,0,1781,21187,3087,2604,27
1645,0,2349,22818,3087,2604,27
1093,0,1822,21714,3087,2604,25
858,0,2399,23053,3087,2604,25
465,0,2424,23142,3087,2604,26
921,0,2022,23574,3087,2604,23
1982,0,2125,20941,3087,2604,27
514,0,2247,20553,3087,2604,27
1463,0,2040,23910,3087,2604,23
188,0,2148,21531,3087,2604,25
526,0,2667,23919,3087,2604,28
737,0,2201,20344,3087,2604,25
1662,0,3023,23964,3087,2604,25
1596,0,2543,23698,3087,2604,25
1917,0,2237,22315,3087,2604,24
1377,0,2399,23226,3087,2604,25
157,0,2881,24377,3087,2604,28
1687,0,2398,23460,3087,2604,25
234,0,2607,23269,3087,2604,27
1624,0,2012,21049,3087,2604,25
992,0,2590,22408,3087,2604,26
990,0,2258,22648,3087,2604,27
762,0,2097,21895,3087,2604,25
1175,0,2102,21374,3087,2604,26
686,0,2350,23481,3087,2604,27
322,0,1975,21944,3087,2604,25
593,0,1972,21769,3087,2604,25
958,0,2910,24484,3087,2604,26
265,0,2248,23104,3087,2604,24
1906,0,2673,23703,3087,2604,27
1635,0,3256,23617,3087,2604,28
1231,0,2335,24931,3087,2604,26
1166,0,2374,22916,3087,2604,25
1382,0,1899,21532,3087,2604,25
418,0,2230,21774,3087,2604,26
794,0,1922,22300,3087,2604,23
213,0,2205,23241,3087,2604,25
295,0,2189,22427,3087,2604,25
636,0,2910,22311,3087,2604,28
1770,0,2105,21886,3087,2604,25
1689,0,2364,23586,3087,2604,24
398,0,2389,23465,3087,2604,26
1462,0,2681,24078,3087,2604,24
1931,0,2830,23229,3087,2604,26
824,0,2728,23097,3087,2604,25
278,0,2118,20676,3087,2604,25
1281,0,2395,20631,3087,2604,27
1075,0,2300,23120,3087,2604,25
1042,0,2123,22299,3087,2604,26
1155,0,2054,23335,3087,2604,24
1622,0,2101,24197,3087,2604,23
1366,0,2173,22529,3087,2604,25
596,0,2147,22658,3087,2604,26
290,0,2377,22496,3087,2604,28
765,0,2506,23574,3087,2604,27
966,0,2498,24788,3087,2604,25
641,0,2495,22889,3087,2604,25
1815,0,2217,22461,3087,2604,25
128,0,2027,20964,3087,2604,26
980,0,2255,24046,3087,2604,25
560,0,2210,21992,3087,2604,26
1327,0,1802,20982,3087,2604,26
42,0,1892,22336,3087,2604,24
1292,0,2098,22666,3087,2604,23
1404,0,2031,22766,3087,2604,24
1735,0,2135,21287,3087,2604,24
1312,0,2764,23426,3087,2604,26
1004,0,3242,23754,3087,2604,28
1994,0,2538,24413,3087,2604,27
388,0,2358,23302,3087,2604,26
884,0,2413,23726,3087,2604,26
123,0,1939,21301,3087,2604,25
698,0,2221,20764,3087,2604,25
1277,0,2453,23293,3087,2604,27
368,0,2935,23978,3087,2604,27
153,0,2325,22459,3087,2604,25
1712,0,2158,24579,3087,2604,25
80,0,2084,21127,3087,2604,27
44,0,1926,22143,3087,2604,26
1626,0,2233,21704,3087,2604,25
572,0,1850,21076,3087,2604,26
236,0,1872,21225,3087,2604,26
528,0,2669,23720,3087,2604,27
293,0,1915,24142,3087,2604,24
951,0,2477,22929,3087,2604,26
1910,0,2400,24702,3087,2604,25
233,0,2133,22087,3087,2604,25
1769,0,2467,21881,3087,2604,27
215,0,1712,20560,3087,2604,27
880,0,2502,22878,3087,2604,26
1997,0,1969,21578,3087,2604,26
776,0,2900,23572,3087,2604,27
1287,0,2502,23790,3087,2604,26
1889,0,2152,23235,3087,2604,25
917,0,2320,21592,3087,2604,25
95,0,2313,21965,3087,2604,26
474,0,2345,22831,3087,2604,28
1701,0,2252,22091,3087,2604,24
1133,0,1991,22045,3087,2604,24
1033,0,2000,22071,3087,2604,25
428,0,1810,21105,3087,2604,25
836,0,2862,24542,3087,2604,25
1803,0,1953,20507,3087,2604,26
961,0,2530,23455,3087,2604,26
332,0,2417,22180,3087,2604,28
1824,0,2270,22277,3087,2604,26
1537,0,1956,21410,3087,2604,27
362,0,2346,22204,3087,2604,26
208,0,2737,23639,3087,2604,25
1901,0,2346,22151,3087,2604,25
1098,0,1866,22835,3087,2604,23
1008,0,2157,22634,3087,2604,25
503,0,1832,22439,3087,2604,26
84,0,2724,22094,3087,2604,29
1180,0,2480,23791,3087,2604,24
1077,0,2551,23446,3087,2604,25
1405,0,2206,21601,3087,2604,25
1364,0,2621,21716,3087,2604,28
1295,0,2514,24358,3087,2604,25
1452,0,2462,23412,3087,2604,27
724,0,3188,24778,3087,2604,27
617,0,2662,22693,3087,2604,27
175,0,2325,21952,3087,2604,26
172,0,2127,21280,3087,2604,26
102,0,2092,22353,3087,2604,25
424,0,2847,23434,3087,2604,27
1839,0,2219,21320,3087,2604,26
121,0,2087,20414,3087,2604,24
1744,0,2531,22061,3087,2604,27
103,0,1921,23377,3087,2604,24
1612,0,2015,21323,3087,2604,25
491,0,2858,24260,3087,2604,25
891,0,2530,23610,3087,2604,28
618,0,2363,22747,3087,2604,27
1328,0,2115,21603,3087,2604,24
14,0,2069,23121,3087,2604,25
525,0,2207,24784,3087,2604,26
1702,0,2107,22805,3087,2604,26
895,0,2514,23459,3087,2604,25
159,0,2829,23938,3087,2604,27
1305,0,2488,22723,3087,2604,26
475,0,2139,21628,3087,2604,26
1841,0,2553,21712,3087,2604,27
1120,0,2380,22431,3087,2604,25
857,0,1921,22273,3087,2604,26
1350,0,1863,23071,3087,2604,24
742,0,2044,22371,3087,2604,25
1589,0,2244,21396,3087,2604,26
318,0,2405,22158,3087,2604,25
1339,0,2064,20673,3087,2604,26
221,0,2156,22296,3087,2604,24
1663,0,2213,21422,3087,2604,25
1003,0,1909,21444,3087,2604,25
1957,0,2139,21771,3087,2604,25
451,0,2188,21719,3087,2604,25
1494,0,2396,23778,3087,2604,26
1040,0,2525,23180,3087,2604,26
521,0,1991,22346,3087,2604,24
1161,0,2156,21971,3087,2604,23
1361,0,2512,24155,3087,2604,25
888,0,2144,23837,3087,2604,25
882,0,2051,22167,3087,2604,26
841,0,2412,23267,3087,2604,24
1894,0,2868,22544,3087,2604,27
1475,0,2214,21876,3087,2604,25
1269,0,1922,22050,3087,2604,26
1167,0,2628,23178,3087,2604,24
1883,0,2559,23255,3087,2604,28
1518,0,2828,22261,3087,2604,27
1209,0,3007,23866,3087,2604,25
700,0,2218,21641,3087,2604,26
753,0,2270,21560,3087,2604,26
1223,0,2526,21842,3087,2604,28
1634,0,2973,23619,3087,2604,27
1644,0,1939,20539,3087,2604,26
214,0,1611,20859,3087,2604,27
1248,0,2168,22256,3087,2604,24
781,0,2049,20681,3087,2604,28
1911,0,2450,22592,3087,2604,27
389,0,1918,21903,3087,2604,24
1763,0,2175,22308,3087,2604,26
1750,0,2680,23868,3087,2604,26
396,0,2194,22700,3087,2604,26
1320,0,2316,22890,3087,2604,27
1288,0,2226,22542,3087,2604,25
454,0,2890,24236,3087,2604,28
1715,0,2205,23566,3087,2604,26
1580,0,2590,23661,3087,2604,26
699,0,2216,23184,3087,2604,25
1187,0,1754,21498,3087,2604,26
439,0,2470,23379,3087,2604,25
587,0,1885,22940,3087,2604,24
927,0,2065,21607,3087,2604,25
6,0,2083,20697,3087,2604,27
1765,0,2377,21945,3087,2604,27
165,0,2792,22985,3087,2604,28
1370,0,1845,22108,3087,2604,25
1555,0,2710,24254,3087,2604,26
1676,0,2513,21474,3087,2604,26
1411,0,2076,22939,3087,2604,26
393,0,2129,22004,3087,2604,26
713,0,2408,23400,3087,2604,26
289,0,2530,24182,3087,2604,24
1282,0,1815,21980,3087,2604,25
480,0,2482,23199,3087,2604,26
306,0,2202,21272,3087,2604,26
1640,0,2086,21305,3087,2604,25
789,0,2004,22860,3087,2604,27
825,0,2085,22599,3087,2604,25
385,0,3093,23384,3087,2604,26
1880,0,2172,22245,3087,2604,25
1817,0,2147,22427,3087,2604,27
1172,0,2421,22933,3087,2604,25
194,0,1824,20778,3087,2604,25
1316,0,2458,23243,3087,2604,26
166,0,2305,22666,3087,2604,26
797,0,2756,23255,3087,2604,28
1673,0,2097,22497,3087,2604,25
1041,0,2188,23051,3087,2604,25
378,0,2101,21909,3087,2604,25
1534,0,2640,22662,3087,2604,27
187,0,2287,22346,3087,2604,26
1942,0,2186,22321,3087,2604,26
155,0,2182,22172,3087,2604,23
900,0,2184,22694,3087,2604,24
760,0,2409,22661,3087,2604,27
292,0,1736,20600,3087,2604,27
896,0,2386,24410,3087,2604,24
1062,0,2277,22389,3087,2604,25
619,0,2450,23984,3087,2604,24
1590,0,2380,22967,3087,2604,23
1232,0,2222,23142,3087,2604,26
104,0,2784,23317,3087,2604,26
1022,0,1917,21730,3087,2604,25
110,0,2793,22244,3087,2604,28
180,0,3378,25374,3087,2604,26
802,0,2533,23325,3087,2604,26
565,0,2168,21272,3087,2604,25
1380,0,2513,22257,3087,2604,25
1637,0,2191,23105,3087,2604,23
697,0,2464,24478,3087,2604,27
606,0,1917,21917,3087,2604,26
680,0,2213,21725,3087,2604,27
1577,0,2873,23913,3087,2604,27
1960,0,1739,21071,3087,2604,25
1058,0,2396,21697,3087,2604,26
1944,0,2359,22041,3087,2604,26
62,0,1921,21895,3087,2604,24
730,0,2032,20876,3087,2604,25
1737,0,2279,21810,3087,2604,25
582,0,2759,23590,3087,2604,25
1218,0,2095,21736,3087,2604,25
886,0,2268,22000,3087,2604,25
621,0,1860,20825,3087,2604,27
401,0,2287,23026,3087,2604,24
639,0,2699,23271,3087,2604,27
1109,0,2416,22558,3087,2604,27
268,0,1918,19976,3087,2604,26
819,0,2250,23140,3087,2604,25
924,0,2279,22161,3087,2604,23
1742,0,1966,20630,3087,2604,25
1785,0,1839,21380,3087,2604,26
755,0,3246,23913,3087,2604,27
463,0,2095,21198,3087,2604,25
1818,0,1673,20657,3087,2604,26
432,0,2337,21798,3087,2604,28
1756,0,1752,21277,3087,2604,26
1504,0,2060,21476,3087,2604,25
637,0,2235,22598,3087,2604,24
347,0,1961,19695,3087,2604,27
1515,0,2350,21857,3087,2604,26
141,0,1678,20920,3087,2604,25
1954,0,2234,23225,3087,2604,24
1417,0,2444,22194,3087,2604,26
1403,0,2205,22057,3087,2604,26
1451,0,2122,23334,3087,2604,23
182,0,2138,22135,3087,2604,24
691,0,1820,22101,3087,2604,24
1188,0,1806,22732,3087,2604,25
1854,0,2309,21502,3087,2604,28
415,0,1994,22432,3087,2604,26
298,0,1879,20843,3087,2604,26
1869,0,2924,24171,3087,2604,28
1303,0,2830,23791,3087,2604,27
964,0,2655,23729,3087,2604,25
777,0,2947,23969,3087,2604,26
946,0,2201,22222,3087,2604,25
1115,0,1662,20581,3087,2604,26
716,0,2185,22637,3087,2604,24
181,0,2507,23705,3087,2604,26
1087,0,2917,24245,3087,2604,26
320,0,2773,23382,3087,2604,27
973,0,1921,20041,3087,2604,27
1597,0,2584,22821,3087,2604,26
828,0,2528,23057,3087,2604,26
1989,0,2027,20493,3087,2604,26
1913,0,2115,23641,3087,2604,25
722,0,2192,22308,3087,2604,27
308,0,2194,21639,3087,2604,25
1429,0,2384,22770,3087,2604,26
1023,0,2014,24107,3087,2604,23
1544,0,2456,22188,3087,2604,27
1616,0,2337,23027,3087,2604,25
1409,0,1833,21400,3087,2604,25
31,0,2245,21835,3087,2604,26
325,0,2443,23606,3087,2604,25
574,0,2273,22396,3087,2604,25
679,0,2136,22185,3087,2604,26
1636,0,2116,22417,3087,2604,26
1856,0,2288,22649,3087,2604,24
569,0,1929,20366,3087,2604,26
135,0,1981,20823,3087,2604,26
487,0,2265,22142,3087,2604,26
784,0,2786,23192,3087,2604,27
460,0,2301,22304,3087,2604,25
205,0,2481,23615,3087,2604,25
610,0,2248,22565,3087,2604,26
1213,0,2550,22323,3087,2604,27
1270,0,2126,21596,3087,2604,25
485,0,1918,21575,3087,2604,27
1925,0,2410,22789,3087,2604,27
1471,0,2368,23734,3087,2604,26
1407,0,2466,23156,3087,2604,26
878,0,2320,21823,3087,2604,26
1914,0,2283,22204,3087,2604,25
628,0,2755,22679,3087,2604,28
107,0,2203,22527,3087,2604,25
1154,0,2134,21223,3087,2604,26
1333,0,2475,23979,3087,2604,24
1623,0,2495,22335,3087,2604,26
575,0,2391,23231,3087,2604,27
660,0,2217,21733,3087,2604,27
1749,0,2401,22988,3087,2604,24
1790,0,2875,22955,3087,2604,27
1092,0,2022,22407,3087,2604,25
45,0,2499,23002,3087,2604,26
390,0,2261,22982,3087,2604,26
749,0,1994,21180,3087,2604,26
1102,0,2516,23820,3087,2604,24
1057,0,2153,22476,3087,2604,26
792,0,2618,21890,3087,2604,28
758,0,2207,21532,3087,2604,25
860,0,1722,21146,3087,2604,28
512,0,1953,21847,3087,2604,24
1874,0,2958,24059,3087,2604,28
413,0,2088,22183,3087,2604,26
1229,0,1913,21843,3087,2604,26
33,0,2654,23127,3087,2604,26
316,0,2923,24126,3087,2604,25
1196,0,2118,21107,3087,2604,25
1530,0,2208,22314,3087,2604,26
370,0,2027,21910,3087,2604,26
1722,0,2286,22121,3087,2604,26
518,0,2167,21316,3087,2604,26
945,0,2605,22496,3087,2604,28
1670,0,2725,23106,3087,2604,27
1159,0,2613,22745,3087,2604,26
1053,0,2609,24134,3087,2604,25
650,0,2453,23615,3087,2604,27
422,0,2537,22022,3087,2604,25
473,0,2504,21500,3087,2604,26
1393,0,2230,21434,3087,2604,25
319,0,2565,23483,3087,2604,25
1164,0,2086,21745,3087,2604,25
1703,0,1818,21002,3087,2604,27
997,0,2720,23294,3087,2604,25
51,0,2254,20689,3087,2604,27
1357,0,2530,22569,3087,2604,29
1871,0,2183,21881,3087,2604,24
335,0,2961,23774,3087,2604,26
1356,0,2212,21328,3087,2604,26
967,0,3255,23667,3087,2604,26
1304,0,2188,22279,3087,2604,23
1183,0,2712,22663,3087,2604,27
1208,0,2164,21732,3087,2604,25
1051,0,2098,21153,3087,2604,25
1124,0,1734,20684,3087,2604,26
1253,0,2251,22473,3087,2604,26
1862,0,2762,24038,3087,2604,26
1850,0,2177,22733,3087,2604,25
1459,0,2027,20674,3087,2604,25
1274,0,1954,21780,3087,2604,26
461,0,2252,22589,3087,2604,25
800,0,2464,23151,3087,2604,28
1550,0,1933,23098,3087,2604,26
1336,0,2443,23829,3087,2604,25
1204,0,2282,22756,3087,2604,25
910,0,2213,23439,3087,2604,27
285,0,2595,22732,3087,2604,27
1492,0,2333,21918,3087,2604,27
612,0,3077,23484,3087,2604,26
694,0,2554,22574,3087,2604,27
892,0,2172,21281,3087,2604,25
881,0,2089,22481,3087,2604,25
978,0,2318,22154,3087,2604,24
1921,0,2394,22894,3087,2604,25
1123,0,2077,21620,3087,2604,27
1056,0,2532,23830,3087,2604,26
670,0,2706,23609,3087,2604,26
736,0,2553,23707,3087,2604,27
65,0,2071,23665,3087,2604,23
1104,0,2647,22446,3087,2604,26
136,0,2729,22026,3087,2604,28
280,0,2467,22368,3087,2604,27
1473,0,2473,21751,3087,2604,28
1458,0,2285,22130,3087,2604,27
434,0,2738,23530,3087,2604,29
251,0,2035,21119,3087,2604,25
1748,0,2726,22060,3087,2604,26
601,0,1833,21462,3087,2604,24
998,0,2092,21717,3087,2604,25
100,0,2208,22035,3087,2604,25
1448,0,2596,24528,3087,2604,24
950,0,2297,24207,3087,2604,24
982,0,2986,23841,3087,2604,26
36,0,2227,23519,3087,2604,26
744,0,2106,22884,3087,2604,26
49,0,2092,22117,3087,2604,26
1376,0,2101,22435,3087,2604,27
1569,0,2303,21549,3087,2604,26
1775,0,2256,22264,3087,2604,25
616,0,2043,20763,3087,2604,27
1299,0,2340,21958,3087,2604,24
1525,0,2427,24040,3087,2604,26
201,0,1998,21740,3087,2604,25
732,0,2043,20797,3087,2604,25
1440,0,2643,23480,3087,2604,25
210,0,2583,23202,3087,2604,24
1428,0,2066,22394,3087,2604,25
330,0,1901,20567,3087,2604,26
97,0,2071,23651,3087,2604,23
1872,0,3193,23548,3087,2604,27
1142,0,2196,21492,3087,2604,25
1609,0,1985,21680,3087,2604,27
710,0,2547,24057,3087,2604,26
1240,0,2403,24331,3087,2604,25
1656,0,1948,23035,3087,2604,24
746,0,2339,22722,3087,2604,26
1659,0,1988,22069,3087,2604,26
868,0,2188,22613,3087,2604,26
253,0,2271,22213,3087,2604,26
344,0,2133,22672,3087,2604,25
1961,0,2731,24032,3087,2604,25
483,0,2528,23994,3087,2604,28
435,0,2244,24240,3087,2604,26
1674,0,2558,24165,3087,2604,26
838,0,2243,21866,3087,2604,24
48,0,2323,24117,3087,2604,28
1916,0,2409,23830,3087,2604,25
106,0,2502,22785,3087,2604,26
775,0,2486,22485,3087,2604,25
677,0,2084,22385,3087,2604,26
92,0,2186,21929,3087,2604,25
1488,0,2279,23347,3087,2604,24
1979,0,2135,21111,3087,2604,25
535,0,2572,23421,3087,2604,26
46,0,2881,24222,3087,2604,26
1820,0,2366,23145,3087,2604,26
1310,0,1891,20578,3087,2604,24
66,0,2112,24506,3087,2604,25
1227,0,2449,22822,3087,2604,24
545,0,2524,23045,3087,2604,26
675,0,2455,24088,3087,2604,24
321,0,2704,23949,3087,2604,27
1832,0,1698,21485,3087,2604,26
1298,0,2413,24125,3087,2604,24
171,0,2323,22019,3087,2604,25
549,0,2400,22017,3087,2604,25
64,0,2079,19606,3087,2604,28
567,0,2606,22921,3087,2604,27
1593,0,2802,22311,3087,2604,26
1344,0,2815,24886,3087,2604,26
329,0,3024,22802,3087,2604,27
324,0,2423,22531,3087,2604,25
1239,0,2061,21447,3087,2604,26
1573,0,2317,23345,3087,2604,26
1439,0,2187,21676,3087,2604,26
248,0,2753,22452,3087,2604,28
1606,0,2314,21715,3087,2604,23
1127,0,2277,22690,3087,2604,25
1613,0,2659,22376,3087,2604,27
1296,0,2467,22930,3087,2604,28
664,0,2739,22274,3087,2604,28
267,0,2293,22967,3087,2604,25
756,0,2623,23569,3087,2604,27
719,0,2080,21926,3087,2604,25
1374,0,2819,23853,3087,2604,24
957,0,1927,21520,3087,2604,25
684,0,1978,22231,3087,2604,27
620,0,1933,20939,3087,2604,27
1519,0,2171,21445,3087,2604,25
1453,0,2771,22815,3087,2604,27
1719,0,2306,22495,3087,2604,25
1018,0,2340,23530,3087,2604,26
262,0,2578,23379,3087,2604,26
1549,0,2032,22392,3087,2604,25
657,0,2509,22316,3087,2604,26
1618,0,2673,23895,3087,2604,26
1150,0,2414,24236,3087,2604,26
1009,0,1943,22029,3087,2604,25
979,0,2809,23390,3087,2604,26
1576,0,3093,23438,3087,2604,27
1704,0,2380,23406,3087,2604,24
1562,0,2326,23211,3087,2604,26
1137,0,2243,22752,3087,2604,25
1717,0,2534,24056,3087,2604,27
1479,0,2510,23102,3087,2604,27
940,0,2576,22788,3087,2604,27
130,0,2499,22622,3087,2604,26
975,0,2339,23149,3087,2604,26
914,0,2975,23158,3087,2604,27
893,0,2899,22813,3087,2604,26
457,0,2339,22838,3087,2604,24
1619,0,2517,21764,3087,2604,27
122,0,2200,22270,3087,2604,26
1755,0,1856,21927,3087,2604,25
1212,0,2668,23765,3087,2604,25
1800,0,2746,22255,3087,2604,28
843,0,2437,23143,3087,2604,25
1230,0,3431,22620,3087,2604,28
523,0,2174,24004,3087,2604,26
282,0,2006,22396,3087,2604,25
1774,0,2270,22009,3087,2604,24
476,0,1868,20972,3087,2604,26
1552,0,2337,23851,3087,2604,24
1975,0,2390,23658,3087,2604,25
1486,0,2215,21571,3087,2604,25
198,0,1938,22110,3087,2604,26
1470,0,2234,22446,3087,2604,26
183,0,2390,22905,3087,2604,26
1915,0,1954,21300,3087,2604,26
1782,0,2027,22919,3087,2604,26
1831,0,2241,22209,3087,2604,26
72,0,2444,21009,3087,2604,26
925,0,2245,22175,3087,2604,25
667,0,2855,21858,3087,2604,28
494,0,2476,23944,3087,2604,25
1140,0,2215,22119,3087,2604,26
743,0,2461,23140,3087,2604,27
1289,0,2304,21715,3087,2604,25
274,0,1922,21597,3087,2604,25
1383,0,2988,23544,3087,2604,28
192,0,2144,22638,3087,2604,25
1122,0,2338,22669,3087,2604,25
367,0,1973,20286,3087,2604,26
929,0,2080,21692,3087,2604,26
1067,0,2155,22217,3087,2604,24
139,0,2115,23186,3087,2604,25
1371,0,2383,22254,3087,2604,27
1844,0,2435,24264,3087,2604,27
28,0,2660,23481,3087,2604,27
1930,0,2124,22453,3087,2604,26
1165,0,3155,22827,3087,2604,27
1469,0,2807,23888,3087,2604,27
363,0,2345,22448,3087,2604,26
1242,0,1975,21690,3087,2604,26
