sid,BUFF,NOT,AND,PI,PO,LP
1942,0,3430,24079,632,409,502
1534,0,3169,22996,632,409,500
155,0,3140,23344,632,409,504
760,0,3253,23009,632,409,507
292,0,3427,24067,632,409,494
900,0,3178,23036,632,409,504
619,0,3264,23701,632,409,502
896,0,3206,22972,632,409,505
1232,0,3399,23846,632,409,498
1590,0,3012,22644,632,409,505
1062,0,3164,23137,632,409,501
110,0,3264,23485,632,409,507
802,0,3438,24140,632,409,504
104,0,3158,23351,632,409,497
1022,0,3299,23427,632,409,501
180,0,3274,22817,632,409,504
565,0,3060,22977,632,409,501
1380,0,3228,23545,632,409,505
697,0,3304,23327,632,409,503
1637,0,3336,23732,632,409,502
606,0,3385,23915,632,409,507
680,0,3321,23315,632,409,513
1577,0,3231,23155,632,409,507
1960,0,3381,23925,632,409,499
1058,0,3292,23281,632,409,507
886,0,3263,23727,632,409,494
62,0,3294,23610,632,409,502
1944,0,3307,23406,632,409,502
1737,0,3237,23080,632,409,503
582,0,3332,23664,632,409,497
639,0,3184,22986,632,409,506
1218,0,3214,23585,632,409,494
730,0,3167,23605,632,409,504
401,0,3084,23055,632,409,504
268,0,3317,23690,632,409,496
621,0,3273,23249,632,409,500
924,0,3147,23436,632,409,504
1109,0,3243,23369,632,409,519
819,0,3254,23514,632,409,504
755,0,3090,22879,632,409,506
1742,0,3171,23668,632,409,498
1785,0,3285,23298,632,409,507
463,0,3163,22929,632,409,502
1756,0,3326,23587,632,409,502
637,0,3186,23215,632,409,501
432,0,3260,23675,632,409,501
347,0,3145,23239,632,409,511
1417,0,3180,23359,632,409,497
1515,0,3180,23142,632,409,499
1504,0,3190,23404,632,409,494
1818,0,3331,23545,632,409,502
1451,0,3184,23518,632,409,490
1403,0,3151,23225,632,409,501
182,0,3237,23389,632,409,509
141,0,3311,23688,632,409,505
1954,0,3282,23750,632,409,496
691,0,3141,23468,632,409,499
1188,0,3366,24039,632,409,500
415,0,3366,23726,632,409,511
1854,0,3433,23867,632,409,507
1869,0,3004,22484,632,409,521
298,0,3498,24166,632,409,494
1303,0,3221,22925,632,409,510
777,0,3193,22902,632,409,515
716,0,3083,23156,632,409,503
964,0,3196,23293,632,409,496
320,0,3344,23720,632,409,507
181,0,3259,23712,632,409,500
946,0,3191,23593,632,409,508
1115,0,3368,23973,632,409,495
1597,0,3191,22949,632,409,506
722,0,3197,22898,632,409,513
1087,0,3119,22617,632,409,519
828,0,3053,22512,632,409,515
973,0,3167,22971,632,409,510
1989,0,3184,23209,632,409,498
1913,0,3260,23781,632,409,496
308,0,3176,23752,632,409,490
1429,0,3221,23297,632,409,503
1023,0,3298,23818,632,409,494
1409,0,3279,23817,632,409,485
1544,0,3067,22626,632,409,512
325,0,3172,23178,632,409,507
31,0,3200,23349,632,409,498
1616,0,3131,22783,632,409,499
679,0,3295,23762,632,409,496
135,0,3249,23340,632,409,505
574,0,3325,23740,632,409,504
487,0,3124,23200,632,409,503
569,0,3065,22975,632,409,509
1856,0,3137,23392,632,409,502
784,0,3115,22729,632,409,517
205,0,3254,23272,632,409,498
1636,0,3301,23346,632,409,505
460,0,3205,23022,632,409,508
610,0,3332,23038,632,409,513
1925,0,3222,22894,632,409,517
485,0,3435,24368,632,409,485
1213,0,3283,23545,632,409,504
1270,0,3167,23494,632,409,506
1471,0,3214,22856,632,409,517
1407,0,3136,22863,632,409,508
628,0,3150,22899,632,409,509
1914,0,3205,23143,632,409,504
1154,0,3329,23785,632,409,498
107,0,3254,23621,632,409,504
878,0,3275,23287,632,409,507
1333,0,3246,23208,632,409,497
660,0,3231,23554,632,409,500
1623,0,3185,22912,632,409,515
749,0,3263,23819,632,409,495
1092,0,3198,23356,632,409,500
1749,0,3285,23125,632,409,506
575,0,3219,23277,632,409,503
1790,0,3186,22893,632,409,507
45,0,3135,22805,632,409,509
1102,0,3294,23891,632,409,493
390,0,3149,22789,632,409,510
512,0,3331,23797,632,409,501
1874,0,3373,23781,632,409,491
792,0,3054,22380,632,409,517
758,0,3262,23715,632,409,502
1229,0,3337,23755,632,409,501
1057,0,3415,23635,632,409,500
413,0,3291,23519,632,409,500
860,0,3331,23908,632,409,498
316,0,3225,23160,632,409,514
1196,0,3326,23680,632,409,501
33,0,3261,23446,632,409,502
370,0,3180,23489,632,409,501
1530,0,3354,23832,632,409,493
518,0,3299,23410,632,409,503
1670,0,3178,22787,632,409,508
1053,0,3371,23566,632,409,504
1722,0,3233,23748,632,409,498
945,0,3222,23119,632,409,510
1159,0,3268,23253,632,409,507
422,0,3201,23443,632,409,495
650,0,3122,22875,632,409,513
473,0,3239,23476,632,409,500
319,0,3251,23001,632,409,507
1164,0,3252,23331,632,409,508
1393,0,3308,23307,632,409,500
997,0,3191,23322,632,409,506
1703,0,3341,23798,632,409,493
51,0,3273,23592,632,409,506
1871,0,3119,23085,632,409,499
335,0,3153,22678,632,409,520
1357,0,3189,23035,632,409,507
1356,0,3319,23213,632,409,503
967,0,3218,22751,632,409,514
1183,0,3195,23378,632,409,502
1304,0,3005,22569,632,409,503
1862,0,3186,23198,632,409,499
1208,0,3158,23550,632,409,486
1051,0,3376,23924,632,409,497
1253,0,3461,24318,632,409,504
1124,0,3417,24054,632,409,500
1274,0,3187,23458,632,409,495
1459,0,3241,23555,632,409,501
1850,0,3320,23343,632,409,506
461,0,3197,23136,632,409,510
1550,0,3438,23841,632,409,505
1204,0,3213,23105,632,409,501
800,0,3138,23204,632,409,508
1336,0,3207,23387,632,409,500
881,0,3159,23111,632,409,509
910,0,3179,23390,632,409,495
694,0,3234,23165,632,409,508
612,0,3139,22781,632,409,509
892,0,3217,23638,632,409,495
285,0,3226,23071,632,409,498
1921,0,3233,23147,632,409,508
1492,0,3302,23733,632,409,499
1056,0,3277,22895,632,409,512
978,0,3260,23445,632,409,502
1123,0,3241,23306,632,409,510
670,0,3143,22792,632,409,511
65,0,3162,23070,632,409,493
280,0,3170,23263,632,409,509
1104,0,3129,22552,632,409,508
736,0,3298,23123,632,409,506
136,0,3123,22728,632,409,509
434,0,3242,23298,632,409,504
251,0,3150,23083,632,409,505
1458,0,3331,23502,632,409,506
1748,0,3145,22980,632,409,504
1473,0,3323,23701,632,409,496
950,0,3209,22706,632,409,517
601,0,3165,23300,632,409,492
998,0,3229,23315,632,409,501
100,0,3257,23388,632,409,502
1448,0,3170,23782,632,409,505
982,0,3413,23970,632,409,508
49,0,3199,23396,632,409,498
36,0,3198,23402,632,409,509
1376,0,3337,23995,632,409,509
744,0,3399,23628,632,409,517
1775,0,3170,23159,632,409,498
1569,0,3276,23108,632,409,507
616,0,3219,23315,632,409,516
1525,0,3285,23205,632,409,505
210,0,3193,23080,632,409,511
1299,0,3320,23735,632,409,498
201,0,3262,23528,632,409,501
732,0,3229,23664,632,409,498
1440,0,3503,24268,632,409,501
330,0,3028,22838,632,409,506
1428,0,3325,23841,632,409,497
97,0,3181,23147,632,409,493
1240,0,3120,22744,632,409,510
1142,0,3167,23508,632,409,503
1872,0,3285,23329,632,409,508
746,0,3300,23339,632,409,505
1609,0,3326,24037,632,409,497
710,0,3292,23004,632,409,510
1659,0,3297,23610,632,409,484
1656,0,3168,23268,632,409,503
435,0,3105,22646,632,409,503
253,0,3222,23526,632,409,485
868,0,3207,23486,632,409,495
344,0,3432,23848,632,409,498
1961,0,3193,22825,632,409,503
1916,0,3180,22585,632,409,508
838,0,3174,23277,632,409,504
1674,0,3122,22734,632,409,510
483,0,3279,22994,632,409,507
48,0,3106,22663,632,409,508
775,0,3311,23318,632,409,503
1488,0,3246,23132,632,409,511
106,0,3204,22924,632,409,506
1979,0,3259,23676,632,409,499
677,0,3253,23624,632,409,494
535,0,3120,22406,632,409,509
46,0,3319,23572,632,409,504
1310,0,3400,23995,632,409,494
92,0,3050,22586,632,409,497
675,0,3230,23480,632,409,496
1820,0,3301,23307,632,409,511
545,0,3170,23051,632,409,507
66,0,3358,23489,632,409,501
1227,0,3271,23176,632,409,510
321,0,3201,22868,632,409,508
1298,0,3207,23493,632,409,505
1832,0,3397,23440,632,409,501
549,0,3237,23166,632,409,501
1593,0,3207,23090,632,409,509
64,0,3322,23948,632,409,496
171,0,3228,23746,632,409,496
567,0,3162,22692,632,409,509
1344,0,3120,23013,632,409,512
324,0,3245,23467,632,409,499
329,0,3329,23123,632,409,515
1239,0,3264,23603,632,409,493
248,0,3151,22609,632,409,517
1439,0,3186,22955,632,409,497
1573,0,3271,23210,632,409,501
1127,0,3271,22919,632,409,511
1606,0,3211,23275,632,409,502
1296,0,3214,23037,632,409,510
719,0,3293,23527,632,409,499
267,0,3353,23744,632,409,500
1613,0,3085,22696,632,409,516
664,0,3150,23088,632,409,502
756,0,3368,23522,632,409,511
1374,0,3293,23419,632,409,500
957,0,3398,23881,632,409,510
1453,0,3090,22395,632,409,515
684,0,3314,23828,632,409,499
1519,0,3097,22963,632,409,502
262,0,3055,22397,632,409,514
1719,0,3389,24053,632,409,489
620,0,3140,23182,632,409,497
657,0,3166,22790,632,409,505
1150,0,3413,23856,632,409,499
1018,0,3236,23256,632,409,499
1618,0,3310,23310,632,409,506
1549,0,3181,22981,632,409,510
979,0,3360,23020,632,409,507
1704,0,3086,22712,632,409,509
1009,0,3187,23736,632,409,497
1576,0,3048,22740,632,409,518
1717,0,3243,22732,632,409,503
940,0,3350,23934,632,409,508
1562,0,3222,23004,632,409,509
1137,0,3251,23249,632,409,502
130,0,3234,23261,632,409,508
975,0,3255,23651,632,409,496
893,0,3065,22656,632,409,506
1479,0,3290,23210,632,409,502
457,0,3152,23422,632,409,496
122,0,3408,23968,632,409,494
1212,0,3158,23399,632,409,502
914,0,3283,23111,632,409,507
1755,0,3183,23810,632,409,490
1800,0,3246,23304,632,409,495
1619,0,3165,22934,632,409,508
843,0,3153,23000,632,409,503
1230,0,3182,22853,632,409,515
523,0,3242,23250,632,409,506
1774,0,3173,23267,632,409,504
282,0,3468,24163,632,409,505
476,0,3313,24021,632,409,492
1975,0,3177,22699,632,409,511
1552,0,3115,22763,632,409,506
183,0,3367,23341,632,409,503
1486,0,3177,23139,632,409,499
1915,0,3397,23536,632,409,496
1470,0,3322,23772,632,409,499
198,0,3236,23604,632,409,505
1782,0,3400,23685,632,409,508
1831,0,3304,23243,632,409,503
667,0,3158,22764,632,409,509
72,0,3183,23501,632,409,494
925,0,3329,23542,632,409,504
494,0,3159,22931,632,409,502
1140,0,3338,23725,632,409,507
743,0,3294,23507,632,409,501
1289,0,3240,23159,632,409,506
1383,0,3188,22818,632,409,511
274,0,3429,23462,632,409,519
367,0,3180,23577,632,409,496
1122,0,3319,23540,632,409,502
192,0,3294,23273,632,409,501
1067,0,3257,23974,632,409,499
139,0,3374,23678,632,409,507
929,0,3215,22942,632,409,509
1930,0,3163,22726,632,409,500
1844,0,3176,23280,632,409,496
1165,0,3212,22881,632,409,511
28,0,3121,22854,632,409,510
1242,0,3298,23840,632,409,508
1469,0,3247,23358,632,409,496
1371,0,3244,22996,632,409,513
363,0,3272,23514,632,409,502
1684,0,3224,23172,632,409,508
932,0,3219,23740,632,409,493
177,0,3165,23255,632,409,507
1875,0,3240,23099,632,409,509
1456,0,3386,24150,632,409,501
923,0,3187,22771,632,409,505
687,0,3263,23281,632,409,514
1981,0,3224,22880,632,409,508
1829,0,3252,23255,632,409,497
1988,0,3221,23247,632,409,515
661,0,3080,22677,632,409,510
692,0,3157,23444,632,409,494
1024,0,3301,23346,632,409,502
1541,0,3194,22904,632,409,507
1932,0,3221,22940,632,409,512
989,0,3105,22525,632,409,499
430,0,3316,23600,632,409,507
1318,0,3089,23260,632,409,493
1036,0,3159,22817,632,409,509
1016,0,3275,23343,632,409,513
1881,0,3284,23156,632,409,504
199,0,3308,23156,632,409,511
394,0,3228,23731,632,409,492
651,0,3272,23505,632,409,504
1466,0,3303,23592,632,409,510
1465,0,3150,22909,632,409,509
1730,0,3120,22798,632,409,515
1157,0,3319,23650,632,409,507
1351,0,3328,23847,632,409,490
1138,0,3266,23940,632,409,491
1027,0,3270,23923,632,409,501
1360,0,3288,22982,632,409,522
40,0,3148,23199,632,409,496
21,0,3362,23256,632,409,508
1255,0,3182,22904,632,409,507
555,0,3397,24048,632,409,503
1757,0,3172,22932,632,409,500
1363,0,3218,22968,632,409,503
546,0,3031,22696,632,409,516
812,0,3293,23641,632,409,498
1251,0,3155,23010,632,409,512
728,0,3281,23577,632,409,505
1132,0,3138,22405,632,409,505
681,0,3327,23993,632,409,494
905,0,3265,23276,632,409,510
509,0,2997,22540,632,409,498
615,0,3331,23699,632,409,504
304,0,3315,23410,632,409,506
1015,0,3280,23236,632,409,498
1561,0,3324,24135,632,409,485
654,0,3273,23404,632,409,520
359,0,3132,23974,632,409,511
1923,0,3259,23095,632,409,505
668,0,3268,23315,632,409,502
1887,0,3069,22872,632,409,508
1068,0,3146,23322,632,409,500
286,0,3252,23423,632,409,504
216,0,3197,22921,632,409,509
1876,0,3129,22643,632,409,507
1373,0,3186,23581,632,409,492
408,0,3353,23630,632,409,500
1789,0,3147,22761,632,409,506
133,0,3371,23366,632,409,507
1387,0,3117,23180,632,409,502
763,0,3410,23440,632,409,499
1395,0,3250,22908,632,409,503
584,0,2999,22534,632,409,512
478,0,3341,23292,632,409,506
1859,0,3178,23160,632,409,502
1337,0,3314,23149,632,409,505
669,0,3086,22873,632,409,500
81,0,3295,23304,632,409,502
974,0,3142,23653,632,409,493
718,0,3265,23299,632,409,500
1201,0,3387,23793,632,409,501
1467,0,3337,23914,632,409,499
164,0,3491,24138,632,409,512
496,0,3256,23408,632,409,505
57,0,3224,23782,632,409,494
603,0,3391,24175,632,409,507
1919,0,3319,23480,632,409,500
1959,0,3267,23270,632,409,502
1483,0,3348,23804,632,409,507
1725,0,3146,22992,632,409,508
1397,0,3172,23174,632,409,506
847,0,3261,23310,632,409,499
1581,0,3318,23435,632,409,493
277,0,3413,23954,632,409,510
1601,0,3343,23806,632,409,504
954,0,3247,23315,632,409,504
283,0,3314,24246,632,409,501
433,0,3202,23327,632,409,503
