sid,BUFF,NOT,AND,PI,PO,LP
624,460,921,2814,512,130,116
604,256,513,2229,512,130,112
370,266,532,2278,512,130,111
984,427,854,2719,512,130,116
71,334,669,2458,512,130,96
988,427,854,2725,512,130,124
873,290,580,2302,512,130,111
525,320,640,2476,512,130,109
362,282,564,2495,512,130,109
777,292,584,2335,512,130,110
487,305,611,2360,512,130,105
162,277,555,2344,512,130,111
145,383,766,2539,512,130,98
237,267,534,2303,512,130,123
300,305,611,2279,512,130,117
238,303,607,2369,512,130,113
666,388,776,2711,512,130,109
132,321,642,2474,512,130,109
453,268,536,2368,512,130,110
658,286,572,2385,512,130,115
667,400,801,2809,512,130,108
621,270,540,2283,512,130,104
428,374,749,2599,512,130,101
216,276,552,2403,512,130,139
19,325,651,2539,512,130,124
527,284,568,2141,512,130,99
312,261,522,2241,512,130,106
565,381,763,2734,512,130,108
573,385,771,2590,512,130,104
86,343,687,2355,512,130,109
970,399,799,2519,512,130,117
505,306,612,2548,512,130,109
363,321,642,2477,512,130,109
644,276,552,2364,512,130,134
410,261,523,2191,512,130,111
107,292,584,2544,512,130,107
446,325,651,2539,512,130,124
206,262,524,2304,512,130,106
457,305,610,2513,512,130,110
628,288,577,2429,512,130,110
980,357,715,2429,512,130,103
606,313,627,2498,512,130,107
975,428,857,2725,512,130,116
974,310,621,2502,512,130,110
123,427,854,2725,512,130,124
911,455,910,2821,512,130,108
240,265,530,2338,512,130,105
327,310,621,2580,512,130,110
147,329,658,2466,512,130,108
905,318,637,2532,512,130,108
497,273,546,2380,512,130,113
918,292,585,2302,512,130,111
224,292,585,2302,512,130,111
922,272,544,2495,512,130,108
434,325,651,2539,512,130,124
334,289,578,2296,512,130,110
498,309,619,2492,512,130,144
15,318,637,2532,512,130,108
832,272,544,2474,512,130,136
771,309,619,2492,512,130,144
775,381,763,2734,512,130,108
990,261,523,2191,512,130,111
958,258,516,2261,512,130,124
333,377,755,2510,512,130,105
593,239,478,2182,512,130,115
336,266,532,2207,512,130,111
960,305,611,2384,512,130,109
904,365,731,2512,512,130,106
862,306,612,2548,512,130,109
851,241,483,2368,512,130,106
533,259,519,2267,512,130,124
509,433,867,2794,512,130,107
906,342,684,2518,512,130,103
283,320,641,2481,512,130,109
695,328,657,2544,512,130,124
343,321,643,2537,512,130,108
567,293,587,2485,512,130,107
699,343,686,2354,512,130,109
90,300,600,2434,512,130,122
678,382,765,2586,512,130,109
102,427,854,2727,512,130,124
849,306,612,2416,512,130,108
372,331,662,2467,512,130,111
485,230,460,2174,512,130,109
320,321,642,2477,512,130,109
473,289,578,2410,512,130,110
60,285,571,2405,512,130,107
475,277,554,2449,512,130,125
861,383,766,2574,512,130,106
879,259,518,2323,512,130,123
291,320,641,2481,512,130,109
872,300,600,2522,512,130,107
555,246,492,2256,512,130,98
25,270,540,2365,512,130,122
211,272,544,2474,512,130,136
13,309,619,2492,512,130,144
168,427,855,2745,512,130,104
837,320,641,2481,512,130,109
369,265,531,2211,512,130,106
797,301,603,2272,512,130,117
754,313,626,2445,512,130,107
109,306,612,2548,512,130,109
500,350,701,2450,512,130,105
796,280,561,2239,512,130,104
430,408,817,2590,512,130,97
611,329,658,2559,512,130,107
749,295,591,2580,512,130,107
928,289,578,2486,512,130,111
474,229,459,2124,512,130,110
351,425,851,2718,512,130,116
0,428,856,2726,512,130,124
867,266,532,2278,512,130,111
352,300,600,2434,512,130,122
36,400,801,2809,512,130,108
69,283,567,2217,512,130,112
595,295,591,2345,512,130,110
494,288,577,2259,512,130,109
705,339,679,2465,512,130,109
229,402,804,2663,512,130,110
46,298,596,2576,512,130,105
276,259,518,2328,512,130,123
813,272,544,2474,512,130,136
137,427,854,2725,512,130,124
310,431,862,2791,512,130,116
144,285,570,2364,512,130,111
776,426,853,2717,512,130,116
610,324,648,2418,512,130,101
915,294,589,2419,512,130,100
342,285,571,2428,512,130,139
519,296,592,2366,512,130,104
367,312,625,2585,512,130,110
296,229,459,2124,512,130,110
941,265,530,2338,512,130,105
226,253,506,2196,512,130,110
134,412,825,2666,512,130,116
161,427,854,2725,512,130,124
885,426,853,2731,512,130,110
545,267,535,2457,512,130,138
148,295,591,2442,512,130,104
304,255,511,2251,512,130,124
551,288,577,2352,512,130,115
415,402,804,2731,512,130,108
745,276,552,2364,512,130,134
214,309,618,2471,512,130,109
185,369,738,2612,512,130,103
113,421,843,2687,512,130,105
100,254,509,2330,512,130,108
694,299,598,2311,512,130,108
780,320,641,2481,512,130,109
43,400,801,2809,512,130,108
926,342,685,2616,512,130,103
722,329,658,2466,512,130,108
444,275,551,2217,512,130,105
232,310,621,2580,512,130,110
281,309,619,2492,512,130,144
588,318,637,2438,512,130,109
827,252,505,2197,512,130,110
495,280,561,2433,512,130,117
496,269,538,2365,512,130,122
364,427,854,2721,512,130,116
423,256,513,2229,512,130,112
514,293,586,2319,512,130,106
140,258,516,2201,512,130,111
198,419,839,2743,512,130,103
897,299,598,2350,512,130,100
703,279,558,2394,512,130,107
996,328,657,2544,512,130,124
670,309,619,2492,512,130,144
274,427,854,2721,512,130,116
200,302,604,2436,512,130,122
141,269,538,2368,512,130,108
103,309,618,2519,512,130,107
459,261,522,2241,512,130,106
260,404,808,2732,512,130,108
739,304,608,2322,512,130,107
623,428,857,2725,512,130,116
114,309,618,2471,512,130,109
965,305,611,2585,512,130,107
44,439,878,2573,512,130,102
690,328,657,2544,512,130,124
709,270,540,2365,512,130,122
721,269,538,2282,512,130,107
284,425,850,2732,512,130,110
961,269,538,2368,512,130,108
824,314,629,2513,512,130,106
942,269,538,2214,512,130,111
52,254,509,2388,512,130,125
27,229,459,2124,512,130,110
385,328,657,2544,512,130,124
863,399,799,2519,512,130,117
952,300,600,2434,512,130,122
616,323,647,2413,512,130,107
516,363,726,2682,512,130,102
815,300,600,2522,512,130,107
464,303,607,2369,512,130,113
439,477,955,2778,512,130,104
395,353,707,2544,512,130,108
244,386,772,2576,512,130,109
640,410,821,2638,512,130,108
75,269,539,2333,512,130,105
547,375,750,2582,512,130,108
688,253,506,2196,512,130,110
898,427,855,2745,512,130,104
914,279,558,2337,512,130,112
167,305,611,2442,512,130,109
716,309,619,2492,512,130,144
309,306,612,2548,512,130,109
50,325,651,2539,512,130,124
79,284,569,2212,512,130,122
467,281,562,2217,512,130,125
285,332,665,2474,512,130,108
662,306,612,2359,512,130,113
472,285,570,2325,512,130,104
116,426,853,2717,512,130,116
66,320,641,2481,512,130,109
389,456,913,2847,512,130,116
752,380,760,2560,512,130,106
42,229,459,2124,512,130,110
479,281,563,2374,512,130,115
672,269,538,2368,512,130,108
597,282,564,2347,512,130,108
508,273,547,2376,512,130,108
959,302,604,2436,512,130,122
907,428,857,2726,512,130,116
919,294,588,2189,512,130,99
253,298,596,2529,512,130,108
189,325,651,2539,512,130,124
449,305,610,2280,512,130,117
49,282,564,2385,512,130,101
21,315,630,2502,512,130,117
239,390,780,2587,512,130,109
68,328,656,2669,512,130,106
478,270,540,2365,512,130,122
929,310,620,2469,512,130,110
589,407,815,2806,512,130,108
943,267,535,2307,512,130,118
633,427,854,2719,512,130,116
512,310,621,2580,512,130,110
193,284,569,2401,512,130,140
380,306,612,2548,512,130,109
82,328,657,2427,512,130,107
217,283,566,2220,512,130,125
159,303,607,2517,512,130,108
878,419,839,2743,512,130,103
17,298,596,2417,512,130,107
468,283,567,2350,512,130,108
839,382,764,2533,512,130,117
10,413,826,2668,512,130,116
411,270,540,2365,512,130,122
738,335,671,2352,512,130,103
802,269,539,2460,512,130,103
152,300,601,2261,512,130,116
803,426,853,2717,512,130,116
111,284,568,2314,512,130,109
270,250,501,2188,512,130,110
373,270,541,2292,512,130,111
561,262,524,2304,512,130,106
3,305,611,2350,512,130,105
568,309,618,2471,512,130,109
685,304,608,2424,512,130,101
868,292,584,2484,512,130,117
903,300,600,2434,512,130,122
452,309,618,2471,512,130,109
31,312,625,2585,512,130,110
390,252,505,2197,512,130,110
530,294,588,2347,512,130,104
381,318,637,2532,512,130,108
947,359,718,2552,512,130,102
976,315,630,2418,512,130,106
648,253,507,2174,512,130,109
93,285,570,2325,512,130,104
659,300,600,2434,512,130,122
560,400,801,2809,512,130,108
835,388,777,2648,512,130,105
321,371,743,2644,512,130,100
783,328,657,2544,512,130,124
143,305,611,2442,512,130,109
998,314,628,2371,512,130,105
511,303,607,2315,512,130,106
282,296,592,2372,512,130,103
653,239,479,2184,512,130,115
288,328,657,2544,512,130,124
865,302,604,2436,512,130,122
11,275,551,2391,512,130,112
643,429,859,2726,512,130,116
504,321,642,2477,512,130,109
85,318,637,2530,512,130,116
442,326,653,2425,512,130,106
331,239,478,2405,512,130,139
170,310,621,2580,512,130,110
629,402,804,2731,512,130,108
877,279,559,2348,512,130,100
572,298,596,2529,512,130,108
311,304,608,2322,512,130,107
805,253,506,2196,512,130,110
556,325,650,2526,512,130,116
8,252,505,2197,512,130,110
896,382,765,2488,512,130,105
73,272,544,2338,512,130,107
935,281,562,2401,512,130,114
365,410,821,2818,512,130,108
932,274,549,2365,512,130,107
520,313,626,2508,512,130,110
323,276,552,2403,512,130,139
502,382,765,2488,512,130,105
750,473,946,2905,512,130,104
663,316,633,2371,512,130,105
83,431,862,2791,512,130,116
766,402,805,2719,512,130,108
70,242,485,2191,512,130,107
275,427,854,2721,512,130,116
963,292,584,2363,512,130,105
221,304,609,2425,512,130,111
174,321,642,2474,512,130,109
388,289,579,2253,512,130,106
330,301,603,2272,512,130,117
210,378,756,2521,512,130,109
265,286,572,2468,512,130,107
598,269,538,2368,512,130,108
219,305,611,2442,512,130,109
531,289,578,2297,512,130,110
893,388,777,2842,512,130,110
962,250,501,2163,512,130,111
441,292,585,2302,512,130,111
842,289,578,2479,512,130,111
433,325,651,2539,512,130,124
566,426,853,2667,512,130,104
895,307,615,2519,512,130,107
564,299,598,2359,512,130,113
887,305,610,2511,512,130,110
921,309,619,2450,512,130,110
580,280,561,2353,512,130,111
213,230,460,2174,512,130,109
118,256,513,2310,512,130,106
2,328,657,2544,512,130,124
647,400,801,2809,512,130,108
197,302,604,2436,512,130,122
733,320,641,2539,512,130,106
348,321,643,2542,512,130,116
470,361,723,2591,512,130,107
712,286,573,2301,512,130,121
759,306,612,2418,512,130,108
344,318,637,2532,512,130,108
969,321,643,2542,512,130,116
179,388,777,2587,512,130,109
927,278,556,2283,512,130,121
807,261,523,2191,512,130,111
668,384,769,2593,512,130,109
176,252,505,2197,512,130,110
153,423,847,2758,512,130,114
665,273,547,2323,512,130,107
995,314,628,2380,512,130,105
522,347,694,2533,512,130,104
106,428,856,2720,512,130,116
692,311,623,2444,512,130,107
225,365,730,2506,512,130,104
435,285,571,2472,512,130,117
757,289,578,2486,512,130,111
735,375,751,2520,512,130,102
765,270,541,2292,512,130,111
968,427,854,2721,512,130,116
125,320,640,2476,512,130,109
484,320,641,2539,512,130,106
989,388,776,2711,512,130,109
993,294,588,2441,512,130,104
583,257,514,2173,512,130,101
726,272,544,2474,512,130,136
676,377,754,2523,512,130,109
482,271,543,2271,512,130,100
720,309,619,2492,512,130,144
821,358,717,2564,512,130,103
638,309,618,2519,512,130,107
80,281,563,2374,512,130,115
112,277,555,2344,512,130,111
829,320,640,2476,512,130,109
99,321,643,2494,512,130,105
592,292,585,2302,512,130,111
280,387,775,2655,512,130,103
268,277,555,2405,512,130,139
596,285,571,2379,512,130,115
650,311,623,2444,512,130,107
261,368,736,2611,512,130,103
645,256,513,2229,512,130,112
477,337,675,2371,512,130,103
203,428,856,2726,512,130,124
461,292,585,2302,512,130,111
78,297,595,2400,512,130,143
301,285,571,2492,512,130,105
816,270,540,2290,512,130,111
823,287,575,2417,512,130,104
319,229,459,2124,512,130,110
686,309,618,2519,512,130,107
864,273,547,2364,512,130,107
158,265,531,2427,512,130,109
855,283,566,2220,512,130,125
753,309,619,2450,512,130,110
127,310,621,2580,512,130,110
454,310,621,2580,512,130,110
273,284,569,2401,512,130,140
734,309,619,2450,512,130,110
737,261,523,2228,512,130,107
4,408,816,2812,512,130,108
398,321,643,2537,512,130,108
350,287,574,2290,512,130,110
637,274,549,2365,512,130,107
235,361,723,2568,512,130,107
135,306,612,2548,512,130,109
977,268,537,2343,512,130,105
315,277,555,2405,512,130,139
295,308,616,2466,512,130,109
254,272,544,2474,512,130,136
101,268,537,2249,512,130,106
956,352,704,2362,512,130,109
155,276,552,2403,512,130,139
204,299,598,2359,512,130,113
817,335,671,2482,512,130,102
462,309,618,2519,512,130,107
302,302,604,2318,512,130,106
139,414,829,2679,512,130,103
201,305,610,2280,512,130,117
677,310,621,2453,512,130,110
704,281,562,2401,512,130,114
581,381,762,2533,512,130,117
426,295,590,2392,512,130,114
173,305,611,2384,512,130,109
233,229,459,2124,512,130,110
711,276,552,2403,512,130,139
957,414,828,2669,512,130,116
719,378,757,2572,512,130,108
674,258,516,2261,512,130,124
9,302,604,2436,512,130,122
230,333,667,2396,512,130,105
574,309,619,2492,512,130,144
63,239,479,2184,512,130,115
188,320,640,2476,512,130,109
409,300,601,2403,512,130,110
967,284,569,2401,512,130,140
812,287,575,2411,512,130,110
506,365,731,2634,512,130,108
257,221,442,2187,512,130,111
884,325,650,2602,512,130,124
55,300,600,2464,512,130,106
29,269,538,2282,512,130,107
45,328,657,2544,512,130,124
72,255,511,2251,512,130,124
403,328,657,2544,512,130,124
347,284,569,2401,512,130,140
786,400,801,2662,512,130,103
746,320,641,2481,512,130,109
590,376,752,2449,512,130,103
820,321,643,2542,512,130,116
992,226,453,2128,512,130,118
539,264,529,2188,512,130,110
507,306,613,2466,512,130,110
177,328,657,2544,512,130,124
401,285,571,2379,512,130,115
405,315,630,2491,512,130,108
150,310,621,2580,512,130,110
764,235,470,2383,512,130,106
94,279,559,2331,512,130,112
250,278,556,2447,512,130,110
724,268,537,2435,512,130,109
652,329,658,2499,512,130,102
488,318,637,2532,512,130,108
269,290,580,2302,512,130,111
917,292,584,2254,512,130,116
443,341,682,2532,512,130,107
455,230,460,2174,512,130,109
913,310,621,2504,512,130,110
826,427,854,2725,512,130,124
828,412,825,2649,512,130,106
673,308,616,2509,512,130,107
774,430,860,2727,512,130,116
945,298,596,2417,512,130,107
316,239,478,2405,512,130,139
687,312,625,2473,512,130,109
614,390,780,2589,512,130,109
997,275,550,2295,512,130,105
994,414,829,2671,512,130,116
537,329,658,2466,512,130,108
536,290,580,2301,512,130,101
657,424,848,2802,512,130,106
207,428,857,2726,512,130,116
693,246,492,2287,512,130,114
76,276,552,2364,512,130,134
908,301,603,2517,512,130,107
332,343,686,2354,512,130,109
47,321,642,2477,512,130,109
329,312,625,2585,512,130,110
105,265,531,2343,512,130,105
303,295,590,2230,512,130,102
844,246,493,2281,512,130,107
458,385,771,2745,512,130,99
383,309,618,2519,512,130,107
12,313,627,2498,512,130,107
758,230,460,2174,512,130,109
569,425,851,2718,512,130,116
795,300,600,2345,512,130,102
559,315,630,2491,512,130,108
491,427,854,2725,512,130,124
731,354,708,2448,512,130,105
286,306,612,2416,512,130,108
689,333,667,2396,512,130,105
999,331,663,2485,512,130,108
501,256,513,2229,512,130,112
131,399,799,2521,512,130,117
81,284,569,2401,512,130,140
292,310,621,2580,512,130,110
121,297,595,2400,512,130,143
601,285,570,2423,512,130,103
655,300,600,2522,512,130,107
664,305,611,2442,512,130,109
157,293,587,2331,512,130,106
730,302,604,2318,512,130,106
626,289,578,2297,512,130,110
318,290,580,2302,512,130,111
18,312,625,2338,512,130,105
860,229,459,2124,512,130,110
58,269,538,2368,512,130,108
205,290,580,2302,512,130,111
440,381,763,2735,512,130,108
483,276,553,2402,512,130,117
359,285,570,2394,512,130,107
582,269,538,2365,512,130,122
831,235,471,2352,512,130,106
912,267,535,2457,512,130,138
591,285,570,2290,512,130,110
793,400,800,2716,512,130,108
163,286,573,2332,512,130,104
538,321,642,2477,512,130,109
981,425,851,2718,512,130,116
684,321,642,2474,512,130,109
890,292,585,2302,512,130,111
761,274,549,2210,512,130,105
126,437,875,2681,512,130,108
486,304,608,2529,512,130,107
387,287,574,2425,512,130,110
933,334,668,2514,512,130,107
571,384,768,2512,512,130,115
227,277,555,2344,512,130,111
130,277,555,2344,512,130,111
755,403,807,2811,512,130,108
791,359,718,2552,512,130,102
920,321,643,2539,512,130,116
888,253,507,2123,512,130,106
386,305,611,2279,512,130,117
578,294,588,2379,512,130,102
639,427,854,2721,512,130,116
848,265,530,2338,512,130,105
110,286,572,2385,512,130,115
792,283,567,2285,512,130,110
57,334,668,2514,512,130,107
39,458,917,2747,512,130,108
256,305,611,2442,512,130,109
747,285,571,2383,512,130,115
728,289,578,2479,512,130,111
299,298,596,2417,512,130,107
843,321,642,2474,512,130,109
247,327,655,2501,512,130,105
751,259,518,2503,512,130,142
875,345,690,2538,512,130,108
328,254,509,2390,512,130,125
469,275,551,2440,512,130,109
154,325,651,2539,512,130,124
858,364,728,2521,512,130,100
605,251,502,2153,512,130,112
619,309,618,2481,512,130,115
417,302,604,2436,512,130,122
553,320,640,2476,512,130,109
620,345,690,2538,512,130,108
523,267,534,2171,512,130,113
124,347,695,2427,512,130,107
891,293,587,2485,512,130,107
784,413,826,2696,512,130,106
129,221,442,2187,512,130,111
982,355,710,2489,512,130,99
108,260,521,2320,512,130,106
136,302,604,2436,512,130,122
231,296,592,2547,512,130,109
713,360,720,2663,512,130,102
608,310,621,2580,512,130,110
876,248,497,2169,512,130,106
149,253,506,2196,512,130,110
950,320,641,2481,512,130,109
528,312,625,2585,512,130,110
635,325,651,2539,512,130,124
1,262,525,2216,512,130,109
702,309,618,2471,512,130,109
450,320,640,2476,512,130,109
297,285,571,2428,512,130,139
243,379,758,2519,512,130,109
570,322,645,2309,512,130,103
889,304,609,2404,512,130,104
259,263,526,2200,512,130,140
532,252,505,2197,512,130,110
378,325,651,2539,512,130,124
856,295,591,2411,512,130,107
223,264,529,2328,512,130,124
701,287,575,2258,512,130,103
74,388,777,2640,512,130,102
985,308,616,2520,512,130,107
142,377,754,2521,512,130,109
503,253,506,2196,512,130,110
934,387,774,2702,512,130,109
563,277,555,2325,512,130,110
778,266,533,2280,512,130,111
854,294,588,2441,512,130,104
964,272,544,2474,512,130,136
361,270,541,2292,512,130,111
429,309,619,2492,512,130,144
322,246,492,2287,512,130,114
183,280,561,2353,512,130,111
298,269,539,2333,512,130,105
182,272,544,2474,512,130,136
242,252,505,2197,512,130,110
859,328,656,2423,512,130,107
234,226,453,2128,512,130,118
119,293,587,2485,512,130,107
630,423,847,2758,512,130,114
656,298,597,2594,512,130,107
156,288,577,2429,512,130,110
171,285,571,2428,512,130,139
925,292,584,2363,512,130,105
356,252,505,2197,512,130,110
56,229,459,2124,512,130,110
871,400,801,2809,512,130,108
30,292,585,2302,512,130,111
104,302,604,2436,512,130,122
840,460,921,2692,512,130,103
160,302,604,2299,512,130,102
38,252,505,2197,512,130,110
526,230,460,2174,512,130,109
789,425,851,2718,512,130,116
192,321,643,2539,512,130,116
349,274,548,2217,512,130,107
51,285,571,2383,512,130,115
987,272,544,2295,512,130,111
128,356,713,2375,512,130,109
251,402,805,2719,512,130,108
413,328,657,2544,512,130,124
62,297,595,2453,512,130,104
41,241,483,2353,512,130,123
779,411,822,2824,512,130,108
115,301,603,2272,512,130,117
847,268,537,2249,512,130,106
899,328,657,2544,512,130,124
220,321,642,2477,512,130,109
782,293,587,2508,512,130,114
338,320,641,2481,512,130,109
67,301,603,2272,512,130,117
22,241,483,2377,512,130,106
613,299,599,2380,512,130,105
675,410,821,2705,512,130,106
622,259,519,2267,512,130,124
165,268,537,2343,512,130,105
277,321,643,2542,512,130,116
294,315,630,2492,512,130,108
249,334,668,2486,512,130,106
208,270,540,2365,512,130,122
946,295,591,2365,512,130,103
586,333,666,2380,512,130,104
391,307,615,2512,512,130,107
432,250,501,2188,512,130,110
337,437,875,2681,512,130,108
804,315,630,2491,512,130,108
636,246,493,2094,512,130,101
340,302,604,2436,512,130,122
7,426,852,2735,512,130,110
375,309,619,2502,512,130,110
954,427,854,2725,512,130,124
546,302,604,2436,512,130,122
931,302,604,2436,512,130,122
493,333,667,2396,512,130,105
228,341,682,2568,512,130,119
305,328,657,2544,512,130,124
725,303,607,2315,512,130,106
122,265,530,2416,512,130,138
306,309,619,2492,512,130,144
698,258,516,2261,512,130,124
900,311,622,2440,512,130,107
799,373,747,2613,512,130,106
708,269,539,2333,512,130,105
627,269,538,2214,512,130,111
632,292,584,2349,512,130,105
24,381,762,2533,512,130,117
317,325,651,2539,512,130,124
241,386,772,2747,512,130,99
800,276,552,2364,512,130,134
535,329,658,2466,512,130,108
199,380,761,2720,512,130,108
202,400,801,2809,512,130,108
236,250,500,2110,512,130,103
534,385,771,2636,512,130,102
178,300,600,2357,512,130,113
544,308,616,2509,512,130,107
714,243,486,2146,512,130,108
966,427,854,2722,512,130,116
246,269,538,2368,512,130,108
575,331,662,2525,512,130,114
634,302,604,2318,512,130,106
830,415,831,2824,512,130,103
743,258,516,2126,512,130,106
32,303,607,2315,512,130,106
376,281,563,2374,512,130,115
420,313,626,2505,512,130,110
609,309,619,2450,512,130,110
463,270,540,2290,512,130,111
476,269,538,2368,512,130,108
729,283,567,2350,512,130,108
833,333,666,2353,512,130,101
736,299,598,2354,512,130,106
98,285,571,2383,512,130,115
77,252,505,2197,512,130,110
14,297,595,2380,512,130,105
682,271,543,2224,512,130,108
882,249,499,2384,512,130,106
287,298,596,2363,512,130,100
394,267,535,2300,512,130,103
978,365,731,2617,512,130,103
661,382,764,2533,512,130,117
909,309,619,2492,512,130,144
97,300,600,2345,512,130,102
948,309,619,2492,512,130,144
175,254,509,2388,512,130,125
576,428,857,2726,512,130,116
28,291,582,2366,512,130,110
91,325,651,2539,512,130,124
550,302,604,2436,512,130,122
625,269,538,2368,512,130,108
631,266,532,2357,512,130,104
715,306,612,2548,512,130,109
371,309,619,2492,512,130,144
883,299,599,2474,512,130,108
379,244,488,2378,512,130,106
857,286,573,2492,512,130,107
191,305,611,2366,512,130,105
218,325,650,2602,512,130,124
552,319,638,2499,512,130,107
471,328,657,2544,512,130,124
955,290,580,2524,512,130,109
499,250,500,2146,512,130,112
438,428,857,2725,512,130,116
412,249,499,2179,512,130,105
425,305,611,2279,512,130,117
886,288,576,2411,512,130,104
308,310,621,2580,512,130,110
810,383,767,2502,512,130,105
937,320,640,2476,512,130,109
866,301,603,2272,512,130,117
767,230,460,2174,512,130,109
612,427,854,2721,512,130,116
120,309,619,2450,512,130,110
33,315,630,2389,512,130,106
853,390,780,2587,512,130,109
172,243,486,2342,512,130,121
654,428,856,2726,512,130,124
480,295,590,2392,512,130,114
521,274,549,2302,512,130,101
431,283,566,2485,512,130,105
869,230,460,2174,512,130,109
92,306,612,2410,512,130,107
26,276,552,2403,512,130,139
212,308,617,2547,512,130,109
577,330,660,2464,512,130,111
691,428,856,2720,512,130,116
215,320,641,2481,512,130,109
642,387,775,2724,512,130,116
584,389,779,2719,512,130,103
651,309,619,2499,512,130,110
404,427,854,2721,512,130,116
785,339,679,2638,512,130,107
339,356,712,2376,512,130,109
374,306,612,2548,512,130,109
825,300,600,2434,512,130,122
407,332,665,2474,512,130,108
335,312,625,2585,512,130,110
368,260,521,2332,512,130,123
870,334,668,2514,512,130,107
196,331,663,2507,512,130,107
809,267,535,2303,512,130,118
924,427,854,2721,512,130,116
836,376,753,2497,512,130,105
377,318,637,2532,512,130,108
194,253,506,2196,512,130,110
95,309,619,2492,512,130,144
263,302,604,2436,512,130,122
180,400,801,2809,512,130,108
742,309,619,2492,512,130,144
543,253,507,2340,512,130,110
723,341,683,2454,512,130,107
554,308,617,2547,512,130,109
930,305,611,2442,512,130,109
353,283,566,2220,512,130,125
811,255,511,2394,512,130,125
272,276,552,2403,512,130,139
549,288,577,2372,512,130,103
437,274,549,2365,512,130,107
88,320,640,2476,512,130,109
357,246,493,2094,512,130,101
602,318,637,2532,512,130,108
255,275,550,2312,512,130,114
852,306,612,2548,512,130,109
324,328,657,2544,512,130,124
986,239,478,2367,512,130,106
819,329,658,2466,512,130,108
756,230,460,2174,512,130,109
798,281,563,2344,512,130,108
138,309,618,2481,512,130,115
587,421,843,2781,512,130,107
424,325,651,2539,512,130,124
16,250,501,2188,512,130,110
787,277,555,2257,512,130,107
456,292,584,2469,512,130,117
