sid,BUFF,NOT,AND,PI,PO,LP
34,11580,23161,143573,37603,37419,30
660,4790,9580,127743,37603,37419,31
834,6999,13998,138736,37603,37419,30
5,7248,14496,140193,37603,37419,31
562,11405,22811,153956,37603,37419,31
366,4969,9939,127879,37603,37419,31
518,11526,23053,142602,37603,37419,30
949,7130,14261,139994,37603,37419,30
916,11422,22844,153276,37603,37419,29
515,11645,23290,154671,37603,37419,30
772,11496,22992,141995,37603,37419,30
164,4817,9634,127959,37603,37419,30
465,4913,9826,127793,37603,37419,30
818,6922,13845,137748,37603,37419,32
741,6633,13266,144989,37603,37419,30
370,4733,9467,128377,37603,37419,30
624,7117,14235,140046,37603,37419,30
604,11346,22693,153744,37603,37419,30
984,6762,13524,139065,37603,37419,30
71,11245,22491,142640,37603,37419,30
873,11382,22765,154447,37603,37419,30
988,7111,14222,139198,37603,37419,30
525,11564,23128,143351,37603,37419,30
487,11518,23036,143531,37603,37419,30
362,10597,21195,152486,37603,37419,30
162,11502,23005,143492,37603,37419,30
777,11397,22794,153354,37603,37419,30
145,11029,22059,142436,37603,37419,29
237,6935,13870,140385,37603,37419,30
300,4968,9936,128025,37603,37419,30
238,11373,22746,153119,37603,37419,31
666,7482,14964,140792,37603,37419,30
132,11506,23013,143295,37603,37419,30
453,5342,10685,129072,37603,37419,30
428,11233,22467,153116,37603,37419,30
621,11364,22729,153048,37603,37419,30
658,7507,15015,139985,37603,37419,30
667,11288,22577,154212,37603,37419,29
19,6502,13005,145165,37603,37419,30
216,7608,15217,141719,37603,37419,31
527,11652,23304,143638,37603,37419,30
573,11435,22871,156234,37603,37419,30
312,11310,22620,152875,37603,37419,30
565,11524,23048,153874,37603,37419,31
86,4820,9641,128053,37603,37419,30
644,6935,13870,139549,37603,37419,30
363,7355,14710,140568,37603,37419,29
410,4852,9704,128407,37603,37419,30
970,4347,8695,127726,37603,37419,30
505,11446,22893,143621,37603,37419,29
107,11535,23071,155384,37603,37419,30
446,6736,13472,145543,37603,37419,30
628,11588,23176,155868,37603,37419,30
980,7322,14645,139127,37603,37419,32
206,11241,22482,141762,37603,37419,31
457,7682,15364,141800,37603,37419,29
606,11481,22963,155623,37603,37419,29
974,7187,14375,140056,37603,37419,29
975,7059,14118,138087,37603,37419,29
911,7230,14461,139902,37603,37419,31
327,11372,22744,143601,37603,37419,30
123,6912,13824,138230,37603,37419,30
240,11434,22869,143875,37603,37419,29
147,11689,23379,155500,37603,37419,29
497,4964,9928,129642,37603,37419,30
224,11362,22724,152299,37603,37419,30
918,11398,22796,154466,37603,37419,30
905,11714,23429,155862,37603,37419,29
434,6539,13078,145262,37603,37419,30
334,4483,8967,128133,37603,37419,30
498,6706,13413,144541,37603,37419,30
922,6828,13656,137795,37603,37419,30
832,7222,14445,138737,37603,37419,30
771,6602,13205,145024,37603,37419,29
15,11678,23356,155423,37603,37419,30
775,11394,22789,153999,37603,37419,30
990,4717,9434,128280,37603,37419,30
958,6788,13576,137463,37603,37419,30
593,11261,22523,153440,37603,37419,30
333,11425,22850,154574,37603,37419,30
336,4836,9672,128573,37603,37419,30
960,7242,14485,139326,37603,37419,29
904,5639,11278,129770,37603,37419,30
862,11523,23047,143015,37603,37419,29
533,6848,13696,137339,37603,37419,30
851,11446,22893,154341,37603,37419,30
509,7042,14085,137413,37603,37419,29
567,11599,23199,155352,37603,37419,30
283,11503,23006,143077,37603,37419,30
695,6595,13191,145011,37603,37419,29
343,11611,23222,155977,37603,37419,30
906,10649,21299,150970,37603,37419,31
699,5142,10284,128702,37603,37419,30
90,6928,13857,138695,37603,37419,31
678,7131,14262,139649,37603,37419,30
102,6956,13913,138591,37603,37419,30
849,4739,9479,127479,37603,37419,31
485,11409,22818,154063,37603,37419,30
475,7004,14008,138965,37603,37419,31
372,7176,14353,139530,37603,37419,32
473,7203,14406,139218,37603,37419,30
320,11644,23288,142963,37603,37419,30
60,11569,23138,155110,37603,37419,30
879,7734,15468,140384,37603,37419,30
872,11508,23016,156368,37603,37419,30
291,11647,23294,142605,37603,37419,30
861,11537,23075,155935,37603,37419,29
25,7427,14855,140586,37603,37419,30
211,7264,14528,138961,37603,37419,30
555,11060,22121,153490,37603,37419,30
13,6461,12922,145889,37603,37419,30
369,10921,21842,151919,37603,37419,30
168,11646,23293,145716,37603,37419,30
797,4908,9816,128438,37603,37419,29
837,11508,23017,142645,37603,37419,30
754,11657,23315,155630,37603,37419,30
109,11460,22920,143959,37603,37419,29
500,11446,22892,154362,37603,37419,29
796,11667,23335,143429,37603,37419,30
430,11480,22960,155372,37603,37419,30
749,6862,13724,138420,37603,37419,29
611,11443,22886,152091,37603,37419,30
928,11225,22450,152948,37603,37419,30
351,7203,14406,140386,37603,37419,30
474,11321,22642,152639,37603,37419,30
352,7008,14017,139107,37603,37419,31
867,4668,9336,127894,37603,37419,31
0,6904,13808,139444,37603,37419,31
595,11286,22572,153352,37603,37419,30
494,5600,11201,131389,37603,37419,29
36,11373,22746,152782,37603,37419,29
69,4891,9782,127867,37603,37419,30
705,6904,13808,138616,37603,37419,30
813,7150,14300,139373,37603,37419,30
46,7001,14002,138490,37603,37419,29
276,7892,15785,142106,37603,37419,30
229,6957,13914,138716,37603,37419,30
144,11322,22644,154297,37603,37419,30
310,6822,13645,138950,37603,37419,30
137,7024,14048,139912,37603,37419,30
776,7121,14242,139781,37603,37419,30
610,11317,22634,153029,37603,37419,30
342,7283,14566,139176,37603,37419,31
519,10800,21601,152186,37603,37419,29
915,11438,22876,142513,37603,37419,30
296,11316,22633,154078,37603,37419,30
367,11530,23060,142830,37603,37419,30
134,6907,13814,139469,37603,37419,31
941,11414,22829,143552,37603,37419,29
226,11672,23345,155917,37603,37419,29
545,6982,13965,139009,37603,37419,30
885,7016,14033,137891,37603,37419,30
161,7076,14152,139574,37603,37419,30
304,6781,13562,137469,37603,37419,30
148,5191,10383,129541,37603,37419,30
745,7136,14272,138523,37603,37419,31
415,7287,14575,139997,37603,37419,29
551,7095,14191,140275,37603,37419,30
185,11485,22971,154998,37603,37419,30
100,7007,14015,137150,37603,37419,30
214,11608,23216,142347,37603,37419,30
694,6741,13483,139161,37603,37419,30
113,11350,22701,155587,37603,37419,30
43,11408,22816,153557,37603,37419,30
780,11527,23055,142862,37603,37419,29
444,11532,23064,142694,37603,37419,30
926,11295,22591,153144,37603,37419,30
722,11634,23269,155165,37603,37419,30
281,6662,13324,144969,37603,37419,31
232,11474,22948,143964,37603,37419,29
495,7065,14130,138966,37603,37419,30
588,7366,14733,139895,37603,37419,29
496,6948,13896,139057,37603,37419,30
364,7131,14262,138770,37603,37419,30
827,11620,23240,155548,37603,37419,31
423,11398,22797,154196,37603,37419,30
140,4825,9651,128101,37603,37419,31
514,11507,23014,155544,37603,37419,30
670,6453,12907,144980,37603,37419,31
198,11193,22386,141866,37603,37419,30
897,11053,22107,141810,37603,37419,30
703,11567,23134,143270,37603,37419,29
200,7198,14397,138599,37603,37419,30
996,6486,12972,145930,37603,37419,30
141,11356,22712,143241,37603,37419,30
274,7200,14400,139464,37603,37419,30
103,11383,22767,155938,37603,37419,30
459,11420,22840,154277,37603,37419,29
260,7181,14363,140263,37603,37419,30
623,6892,13785,139222,37603,37419,30
739,7198,14397,138815,37603,37419,30
114,11503,23006,143767,37603,37419,30
44,11264,22528,152804,37603,37419,29
965,7559,15119,139459,37603,37419,30
709,7456,14912,140977,37603,37419,30
721,11344,22688,142911,37603,37419,31
690,6577,13154,144301,37603,37419,30
961,11381,22763,143539,37603,37419,30
284,7249,14499,139291,37603,37419,30
52,6952,13904,138960,37603,37419,30
824,11787,23574,144702,37603,37419,30
942,4852,9705,127610,37603,37419,30
27,11360,22720,153073,37603,37419,30
385,6717,13434,144978,37603,37419,31
952,7352,14704,140390,37603,37419,31
863,4300,8601,127963,37603,37419,30
464,11192,22384,152938,37603,37419,31
516,11844,23688,144735,37603,37419,30
395,6836,13673,138549,37603,37419,30
616,7620,15240,141418,37603,37419,30
815,11614,23228,155275,37603,37419,30
244,4675,9350,128722,37603,37419,30
439,11164,22329,144173,37603,37419,30
75,11582,23164,143245,37603,37419,29
547,7040,14080,139614,37603,37419,30
640,7263,14527,140068,37603,37419,29
914,7162,14324,139631,37603,37419,29
688,11675,23350,155743,37603,37419,30
79,4723,9446,128592,37603,37419,31
50,6598,13197,144911,37603,37419,30
898,11354,22708,143567,37603,37419,30
167,11589,23178,142797,37603,37419,29
716,6699,13399,145210,37603,37419,30
467,4784,9568,128367,37603,37419,30
309,11548,23097,142715,37603,37419,30
285,11633,23267,155705,37603,37419,30
472,11274,22549,152893,37603,37419,30
662,7346,14692,139675,37603,37419,30
116,7100,14200,139671,37603,37419,30
66,11572,23144,142883,37603,37419,30
42,11431,22862,154093,37603,37419,30
389,7157,14314,139625,37603,37419,30
752,4824,9648,128445,37603,37419,30
959,7179,14359,138851,37603,37419,30
597,11591,23182,143244,37603,37419,30
672,11231,22463,143797,37603,37419,30
479,7773,15546,141300,37603,37419,30
508,11264,22528,152855,37603,37419,30
907,6951,13903,138574,37603,37419,30
919,11300,22601,143167,37603,37419,30
253,11575,23150,154600,37603,37419,30
189,6606,13212,144788,37603,37419,31
49,11395,22791,153731,37603,37419,30
449,4867,9734,127801,37603,37419,30
21,7258,14517,141315,37603,37419,30
478,7483,14966,140729,37603,37419,30
239,4362,8725,127019,37603,37419,30
68,11868,23737,145256,37603,37419,31
929,7187,14375,139313,37603,37419,31
943,7127,14255,138993,37603,37419,29
589,11280,22561,152072,37603,37419,31
193,7602,15204,140504,37603,37419,30
633,6944,13889,138971,37603,37419,31
380,11505,23011,143118,37603,37419,29
217,4765,9530,128215,37603,37419,30
512,11469,22939,143889,37603,37419,30
82,6942,13885,139747,37603,37419,30
159,4924,9849,127902,37603,37419,30
468,11584,23168,143843,37603,37419,31
411,6934,13869,138469,37603,37419,31
17,11526,23052,155218,37603,37419,30
878,11061,22123,142077,37603,37419,30
839,4793,9587,127986,37603,37419,30
10,6905,13811,139660,37603,37419,30
738,10940,21880,153294,37603,37419,29
111,11633,23267,156063,37603,37419,30
152,7098,14197,138546,37603,37419,30
270,11583,23167,155418,37603,37419,31
802,10948,21896,152545,37603,37419,30
803,7038,14077,139243,37603,37419,30
568,11589,23178,142570,37603,37419,30
373,4750,9500,127696,37603,37419,29
3,11667,23335,142600,37603,37419,30
685,11289,22578,142751,37603,37419,30
561,11276,22552,143234,37603,37419,30
903,7001,14002,138921,37603,37419,30
868,6972,13944,139613,37603,37419,30
452,11553,23106,143095,37603,37419,31
31,11413,22826,143074,37603,37419,30
390,11614,23228,155660,37603,37419,31
530,11190,22380,154318,37603,37419,30
381,11638,23277,155710,37603,37419,31
659,7067,14134,139114,37603,37419,30
93,11251,22502,153059,37603,37419,30
976,11523,23047,143591,37603,37419,30
947,11149,22298,143609,37603,37419,30
648,11006,22012,153652,37603,37419,29
321,11419,22838,143340,37603,37419,30
835,11432,22864,152801,37603,37419,30
783,6720,13441,144933,37603,37419,31
560,11332,22665,154221,37603,37419,30
143,11695,23391,143438,37603,37419,30
288,6749,13498,144561,37603,37419,29
653,11334,22669,153712,37603,37419,30
998,11423,22847,153369,37603,37419,30
282,4695,9390,128504,37603,37419,30
865,7171,14342,138618,37603,37419,29
511,11563,23127,153778,37603,37419,30
643,6868,13736,137999,37603,37419,30
85,7226,14453,139008,37603,37419,30
11,11495,22991,154591,37603,37419,30
504,11580,23160,143252,37603,37419,30
331,6854,13708,138563,37603,37419,31
442,11511,23022,155340,37603,37419,30
170,11526,23052,143546,37603,37419,30
629,7338,14676,140088,37603,37419,30
311,7358,14716,139575,37603,37419,29
572,11605,23210,154641,37603,37419,30
805,11707,23414,155714,37603,37419,30
877,10824,21649,152206,37603,37419,29
556,6982,13964,138701,37603,37419,30
8,11619,23239,155560,37603,37419,29
73,10842,21685,151749,37603,37419,30
935,4870,9740,129059,37603,37419,30
896,11324,22648,153603,37603,37419,30
932,11334,22669,154133,37603,37419,30
323,7056,14112,138732,37603,37419,30
365,11281,22563,154632,37603,37419,30
520,7707,15414,141166,37603,37419,30
750,11257,22515,142865,37603,37419,29
502,11378,22756,154010,37603,37419,30
766,6990,13981,138555,37603,37419,29
70,11052,22104,153834,37603,37419,29
663,11189,22378,154696,37603,37419,29
963,11604,23209,142864,37603,37419,30
83,6755,13510,137639,37603,37419,30
275,7026,14053,139396,37603,37419,30
330,5763,11527,130666,37603,37419,30
388,7059,14118,138703,37603,37419,30
221,7319,14639,140732,37603,37419,30
210,4906,9812,128890,37603,37419,30
174,11625,23251,143100,37603,37419,30
265,11623,23247,155357,37603,37419,30
219,11584,23168,143138,37603,37419,30
598,11241,22483,143730,37603,37419,30
531,4345,8690,127275,37603,37419,31
893,7149,14299,139047,37603,37419,31
441,11313,22626,154022,37603,37419,29
962,11442,22884,154645,37603,37419,30
433,6438,12876,145292,37603,37419,30
566,5232,10464,129777,37603,37419,29
842,11294,22588,152911,37603,37419,31
564,11429,22859,153619,37603,37419,30
887,7303,14607,139983,37603,37419,30
895,4759,9518,128719,37603,37419,31
213,11367,22734,154033,37603,37419,29
118,5636,11272,131400,37603,37419,30
580,11413,22826,143643,37603,37419,30
921,11542,23085,143211,37603,37419,30
2,6668,13337,145076,37603,37419,30
348,7037,14074,139896,37603,37419,31
647,11346,22692,153028,37603,37419,30
197,7020,14040,139267,37603,37419,30
733,11582,23164,143659,37603,37419,29
712,4908,9816,129324,37603,37419,30
470,4265,8531,127969,37603,37419,30
759,7301,14602,138786,37603,37419,30
927,4591,9182,127392,37603,37419,30
969,7101,14203,139145,37603,37419,30
179,4867,9734,128039,37603,37419,29
344,11644,23289,155293,37603,37419,30
668,7534,15069,141631,37603,37419,31
807,4816,9632,128722,37603,37419,30
153,6825,13650,139103,37603,37419,30
665,7181,14362,139950,37603,37419,31
176,11608,23217,156612,37603,37419,30
522,7498,14997,140121,37603,37419,29
106,7046,14092,138939,37603,37419,30
435,7110,14220,139780,37603,37419,31
692,11542,23084,154930,37603,37419,30
225,11524,23049,154893,37603,37419,30
995,11332,22664,153809,37603,37419,30
735,11454,22908,154469,37603,37419,30
757,11376,22752,153088,37603,37419,30
765,4862,9725,127204,37603,37419,30
125,11561,23123,143513,37603,37419,30
968,6918,13837,138618,37603,37419,30
484,11449,22898,143783,37603,37419,31
989,7465,14931,140528,37603,37419,30
993,4741,9482,128212,37603,37419,29
676,4762,9525,129208,37603,37419,30
482,11340,22681,153998,37603,37419,30
720,6542,13085,144554,37603,37419,30
726,7232,14464,139399,37603,37419,30
583,11319,22638,154543,37603,37419,30
821,11361,22723,153376,37603,37419,30
80,7700,15400,142395,37603,37419,30
112,11410,22821,142709,37603,37419,30
638,11437,22875,155863,37603,37419,30
99,11572,23144,144013,37603,37419,30
829,11498,22996,143242,37603,37419,30
268,7618,15237,140258,37603,37419,31
650,11531,23063,154868,37603,37419,30
592,11300,22601,154635,37603,37419,30
261,11176,22353,154993,37603,37419,29
596,7301,14602,139503,37603,37419,30
280,11459,22918,156063,37603,37419,31
645,11440,22881,153611,37603,37419,30
78,7136,14272,139444,37603,37419,29
477,11374,22749,155405,37603,37419,30
301,10801,21602,152323,37603,37419,30
461,11313,22626,154518,37603,37419,30
203,6928,13857,138983,37603,37419,30
319,11245,22490,153765,37603,37419,30
823,6969,13938,138993,37603,37419,29
816,4877,9755,128291,37603,37419,30
158,7277,14554,140031,37603,37419,29
864,11359,22719,153337,37603,37419,30
686,11437,22874,155263,37603,37419,30
273,7415,14830,140718,37603,37419,31
127,11555,23110,143477,37603,37419,30
855,4838,9677,128460,37603,37419,30
454,11473,22947,142957,37603,37419,30
753,11534,23068,143674,37603,37419,29
4,11357,22715,153901,37603,37419,30
734,11527,23054,143423,37603,37419,31
350,4255,8510,127626,37603,37419,30
235,6767,13535,138876,37603,37419,30
737,10925,21850,151370,37603,37419,30
398,11657,23315,154892,37603,37419,29
637,11279,22558,153431,37603,37419,30
315,7373,14746,141609,37603,37419,30
254,7174,14348,139523,37603,37419,29
977,11585,23171,143401,37603,37419,29
101,6948,13896,139065,37603,37419,30
135,11460,22921,143575,37603,37419,30
295,11599,23199,142610,37603,37419,30
204,11272,22545,152054,37603,37419,30
956,5001,10003,129732,37603,37419,30
155,7195,14391,138695,37603,37419,30
462,11374,22749,155299,37603,37419,30
817,11367,22734,144006,37603,37419,30
302,11314,22628,153662,37603,37419,30
426,4841,9682,127809,37603,37419,30
201,4790,9581,126882,37603,37419,30
704,4964,9929,128080,37603,37419,31
139,7192,14384,140053,37603,37419,30
581,4604,9209,128286,37603,37419,31
677,11513,23026,142854,37603,37419,31
233,11319,22639,153776,37603,37419,29
173,7255,14510,140308,37603,37419,31
957,6930,13861,138807,37603,37419,30
711,7606,15213,140342,37603,37419,31
674,6842,13684,138072,37603,37419,31
719,7024,14048,139472,37603,37419,30
9,7620,15241,139974,37603,37419,30
574,6768,13537,145942,37603,37419,29
63,11325,22651,153241,37603,37419,30
230,11321,22643,153295,37603,37419,30
409,7849,15699,142054,37603,37419,30
967,7129,14258,138921,37603,37419,30
188,11619,23239,143001,37603,37419,30
812,7302,14605,139229,37603,37419,30
257,7223,14447,138929,37603,37419,30
506,7206,14413,139115,37603,37419,30
72,6948,13896,137964,37603,37419,30
884,4896,9793,128450,37603,37419,31
45,6777,13555,144327,37603,37419,30
55,11760,23521,144716,37603,37419,31
347,7420,14840,141527,37603,37419,30
403,6550,13101,145171,37603,37419,30
29,11401,22803,143887,37603,37419,30
786,10970,21941,153354,37603,37419,30
746,11553,23107,142553,37603,37419,30
992,6929,13859,137782,37603,37419,31
820,7050,14100,138510,37603,37419,30
590,11493,22987,155018,37603,37419,30
507,6969,13938,139552,37603,37419,31
405,7080,14160,139712,37603,37419,30
539,11414,22829,154147,37603,37419,30
177,6727,13454,144827,37603,37419,29
401,7380,14761,139094,37603,37419,30
94,7067,14135,139058,37603,37419,30
764,11523,23046,155207,37603,37419,31
724,7040,14081,140279,37603,37419,30
150,11382,22764,143847,37603,37419,30
250,11306,22613,153624,37603,37419,30
652,11267,22535,143628,37603,37419,30
917,7194,14389,138789,37603,37419,30
913,7114,14228,138945,37603,37419,31
269,11350,22700,153377,37603,37419,30
443,5767,11534,130122,37603,37419,29
488,11569,23139,155355,37603,37419,30
826,7046,14092,137882,37603,37419,30
455,11455,22911,154418,37603,37419,30
828,4920,9840,130119,37603,37419,30
316,6955,13911,139457,37603,37419,30
774,7268,14536,139896,37603,37419,30
687,4443,8886,127931,37603,37419,30
673,11622,23244,155191,37603,37419,30
614,4533,9066,127311,37603,37419,30
945,11570,23141,155409,37603,37419,30
536,11561,23123,143995,37603,37419,30
76,7152,14305,138810,37603,37419,30
537,11638,23276,155836,37603,37419,30
994,7146,14292,140435,37603,37419,31
657,4492,8984,126551,37603,37419,30
997,11286,22572,142066,37603,37419,31
207,6948,13897,138366,37603,37419,30
693,4797,9595,127732,37603,37419,30
332,4784,9568,127418,37603,37419,30
908,11737,23475,155621,37603,37419,29
329,11373,22747,144530,37603,37419,29
105,11474,22948,144588,37603,37419,30
47,11465,22930,142761,37603,37419,29
303,11326,22653,155630,37603,37419,30
458,10759,21519,152306,37603,37419,29
12,11629,23259,156314,37603,37419,30
844,7151,14303,141541,37603,37419,30
383,11534,23069,154833,37603,37419,30
569,7225,14450,139442,37603,37419,29
559,7068,14137,139880,37603,37419,31
758,11321,22643,154389,37603,37419,30
731,11476,22952,154274,37603,37419,29
491,7053,14107,139358,37603,37419,30
795,11004,22009,141875,37603,37419,30
689,11363,22727,153055,37603,37419,30
286,4825,9651,127867,37603,37419,30
501,11344,22689,153865,37603,37419,30
999,7036,14072,139613,37603,37419,30
81,7458,14917,141470,37603,37419,31
121,7036,14072,139289,37603,37419,30
131,4573,9146,129026,37603,37419,29
601,11295,22590,153854,37603,37419,30
292,11503,23007,143221,37603,37419,30
664,11611,23223,143369,37603,37419,30
157,11621,23243,155350,37603,37419,30
655,11668,23337,155292,37603,37419,30
730,11381,22762,154825,37603,37419,29
626,4400,8800,127603,37603,37419,29
318,11457,22914,154869,37603,37419,30
58,11323,22647,143299,37603,37419,29
205,11308,22617,152895,37603,37419,30
483,7168,14336,139450,37603,37419,30
18,11486,22972,153450,37603,37419,29
860,11419,22839,154278,37603,37419,30
359,11551,23103,154801,37603,37419,30
440,11268,22536,154160,37603,37419,30
582,7556,15113,139626,37603,37419,30
163,11272,22545,152857,37603,37419,30
912,7137,14275,138853,37603,37419,30
793,7142,14284,139205,37603,37419,30
981,7184,14369,140015,37603,37419,30
831,11541,23083,155772,37603,37419,30
591,4331,8662,127426,37603,37419,31
538,11471,22942,142668,37603,37419,30
890,11280,22561,154503,37603,37419,29
684,11628,23256,143189,37603,37419,30
126,7266,14532,140173,37603,37419,30
761,11571,23143,143590,37603,37419,31
486,11676,23353,155300,37603,37419,30
387,11633,23266,154639,37603,37419,30
933,5864,11729,130747,37603,37419,30
571,4664,9328,129230,37603,37419,30
227,11434,22868,144287,37603,37419,30
791,11362,22725,143024,37603,37419,29
130,11433,22867,142958,37603,37419,30
755,11332,22664,154332,37603,37419,29
888,10952,21904,153253,37603,37419,30
920,7036,14073,139361,37603,37419,30
386,4874,9748,127724,37603,37419,30
578,11250,22501,143653,37603,37419,30
639,6875,13751,139112,37603,37419,30
848,11471,22942,143934,37603,37419,29
110,7450,14901,139437,37603,37419,30
747,7858,15716,142475,37603,37419,31
57,5846,11693,130761,37603,37419,31
256,11505,23010,143112,37603,37419,30
792,4416,8832,127686,37603,37419,30
39,7119,14239,140035,37603,37419,30
728,11321,22642,153108,37603,37419,30
299,11628,23256,155423,37603,37419,30
751,7160,14321,139021,37603,37419,30
247,11872,23745,144082,37603,37419,30
843,11553,23107,143104,37603,37419,30
469,7122,14244,140140,37603,37419,30
154,6447,12894,144726,37603,37419,30
328,6908,13816,138666,37603,37419,30
858,11080,22160,143187,37603,37419,30
875,11464,22929,155221,37603,37419,30
417,6927,13855,138790,37603,37419,31
619,4984,9968,128510,37603,37419,30
605,11449,22899,154296,37603,37419,30
553,11611,23222,142946,37603,37419,30
523,7370,14741,141535,37603,37419,30
620,11557,23114,155909,37603,37419,30
891,11611,23222,154962,37603,37419,30
129,7265,14531,138833,37603,37419,29
982,11177,22355,142900,37603,37419,30
124,4470,8941,129076,37603,37419,30
136,6981,13963,139011,37603,37419,31
108,5710,11420,131482,37603,37419,30
784,6980,13961,137507,37603,37419,30
713,11847,23695,144731,37603,37419,30
231,7152,14304,141034,37603,37419,30
876,11039,22079,142500,37603,37419,30
608,11478,22957,143944,37603,37419,30
635,6502,13004,145216,37603,37419,30
950,11603,23206,142378,37603,37419,30
149,11667,23334,155655,37603,37419,30
528,11368,22737,144150,37603,37419,30
1,11374,22749,153575,37603,37419,30
297,7285,14571,139141,37603,37419,30
702,11561,23122,142192,37603,37419,31
259,6939,13879,138696,37603,37419,30
450,11490,22980,143213,37603,37419,30
570,10855,21710,152505,37603,37419,30
889,11463,22926,155588,37603,37419,30
378,6641,13283,144893,37603,37419,31
243,5100,10200,129153,37603,37419,29
532,11575,23151,156450,37603,37419,30
856,11604,23209,154784,37603,37419,30
223,6976,13952,137849,37603,37419,30
701,11463,22927,154995,37603,37419,30
985,4885,9770,128801,37603,37419,30
503,11696,23393,155283,37603,37419,30
142,4819,9639,128591,37603,37419,30
74,11237,22475,143945,37603,37419,29
563,10975,21950,152912,37603,37419,30
934,7347,14694,140279,37603,37419,30
854,4904,9808,129174,37603,37419,29
964,7114,14229,138684,37603,37419,30
322,4927,9854,128052,37603,37419,30
778,4855,9711,127914,37603,37419,30
298,11507,23014,143707,37603,37419,29
361,4846,9692,128234,37603,37419,30
429,6786,13573,144663,37603,37419,30
182,7233,14467,139286,37603,37419,31
183,11459,22918,143695,37603,37419,31
234,6893,13786,137895,37603,37419,30
242,11584,23168,155685,37603,37419,31
859,6867,13735,139807,37603,37419,31
