sid,BUFF,NOT,AND,PI,PO,LP
185,941,1882,17607,128,128,151
100,622,1244,18579,128,128,155
214,936,1872,19483,128,128,157
694,575,1150,17929,128,128,155
113,933,1866,18694,128,128,155
43,755,1511,18535,128,128,155
780,929,1859,19074,128,128,156
722,771,1543,18580,128,128,155
281,999,1998,19805,128,128,156
926,750,1500,18395,128,128,154
444,741,1483,18578,128,128,157
232,746,1492,18624,128,128,153
496,776,1553,18252,128,128,153
495,804,1609,17845,128,128,153
588,562,1124,17479,128,128,153
364,907,1815,17423,128,128,152
140,543,1086,16994,128,128,152
423,952,1904,18967,128,128,154
827,803,1607,19013,128,128,154
514,748,1496,18565,128,128,155
897,557,1115,17257,128,128,152
198,966,1933,17810,128,128,151
670,1025,2050,19953,128,128,155
200,549,1098,16974,128,128,153
141,477,955,17072,128,128,152
996,922,1844,19003,128,128,156
703,772,1544,19129,128,128,156
459,929,1858,17901,128,128,152
274,992,1984,18879,128,128,155
260,1014,2029,18414,128,128,153
623,964,1928,17739,128,128,152
103,941,1883,19036,128,128,155
739,531,1062,17357,128,128,154
44,936,1873,18929,128,128,153
114,933,1867,19337,128,128,156
965,501,1003,17757,128,128,152
709,763,1526,18253,128,128,154
721,499,999,17052,128,128,153
961,498,997,17341,128,128,154
284,993,1986,17792,128,128,154
690,942,1885,19452,128,128,157
824,573,1147,17123,128,128,154
52,656,1312,18055,128,128,154
942,589,1179,16775,128,128,153
27,962,1924,17275,128,128,151
863,991,1983,17822,128,128,154
385,917,1834,19005,128,128,156
952,605,1210,16881,128,128,152
464,510,1021,17523,128,128,152
516,490,981,17050,128,128,152
616,619,1238,18078,128,128,153
395,560,1120,17907,128,128,151
244,925,1851,17733,128,128,151
439,964,1929,17554,128,128,153
815,816,1633,18978,128,128,154
640,933,1867,18267,128,128,155
547,1015,2031,18556,128,128,153
75,742,1485,18498,128,128,157
688,789,1579,19204,128,128,155
914,585,1170,17743,128,128,156
898,537,1074,17202,128,128,152
79,479,959,17027,128,128,153
716,975,1950,19774,128,128,154
467,497,995,16994,128,128,151
167,943,1886,19463,128,128,157
50,976,1953,19438,128,128,156
285,751,1502,18403,128,128,153
116,954,1909,18615,128,128,156
309,915,1831,19006,128,128,158
472,564,1128,17657,128,128,154
662,585,1171,17755,128,128,153
42,766,1532,18525,128,128,154
752,575,1150,17553,128,128,154
66,936,1872,19483,128,128,157
389,917,1834,17094,128,128,153
907,946,1892,19090,128,128,156
508,802,1604,19174,128,128,155
959,646,1292,17074,128,128,153
479,504,1009,17065,128,128,154
597,784,1568,19204,128,128,155
672,498,996,17339,128,128,154
919,478,957,17725,128,128,153
253,760,1521,18128,128,128,155
49,927,1854,18777,128,128,157
449,415,830,16996,128,128,152
189,976,1952,19486,128,128,156
21,574,1148,17854,128,128,154
239,970,1940,17774,128,128,155
478,617,1235,17028,128,128,152
929,754,1508,18422,128,128,155
68,534,1068,16972,128,128,155
589,718,1436,18196,128,128,152
943,517,1035,18567,128,128,151
193,687,1375,16781,128,128,152
217,498,996,16997,128,128,151
633,989,1978,18865,128,128,156
380,934,1868,19366,128,128,156
82,548,1096,17491,128,128,151
512,760,1521,18567,128,128,154
411,588,1177,17183,128,128,152
159,539,1078,17726,128,128,154
468,796,1592,19022,128,128,157
878,966,1933,17810,128,128,151
839,468,936,17423,128,128,151
17,764,1528,18598,128,128,154
10,999,1999,17852,128,128,154
738,564,1129,17577,128,128,153
152,566,1132,18346,128,128,151
111,972,1944,19213,128,128,156
373,535,1071,16979,128,128,151
270,776,1552,18465,128,128,155
802,549,1098,17058,128,128,152
568,941,1883,19335,128,128,155
803,941,1882,17199,128,128,151
685,906,1812,17930,128,128,155
561,528,1056,16906,128,128,153
903,830,1661,18757,128,128,156
868,786,1572,19316,128,128,153
3,960,1921,19351,128,128,157
452,944,1888,19359,128,128,156
659,803,1607,18540,128,128,156
390,806,1613,19032,128,128,155
530,497,995,17544,128,128,153
31,742,1484,18414,128,128,152
93,757,1515,18481,128,128,153
947,941,1882,18260,128,128,151
976,758,1517,18545,128,128,155
321,929,1859,18201,128,128,153
381,785,1570,18594,128,128,155
648,527,1055,17344,128,128,153
835,877,1755,17915,128,128,154
560,543,1086,16639,128,128,152
653,781,1563,19077,128,128,154
783,917,1834,19005,128,128,156
143,948,1896,19463,128,128,156
282,517,1034,17462,128,128,153
85,807,1615,19134,128,128,154
998,983,1967,17511,128,128,152
511,1058,2116,17557,128,128,153
865,778,1556,18589,128,128,158
643,980,1961,17850,128,128,153
288,948,1896,19449,128,128,155
11,625,1250,18830,128,128,154
331,544,1089,18267,128,128,152
504,960,1921,19334,128,128,157
442,792,1585,19386,128,128,154
170,757,1515,18404,128,128,154
629,990,1981,18505,128,128,155
877,571,1143,17803,128,128,153
311,536,1072,17120,128,128,154
805,789,1579,19204,128,128,155
572,753,1507,18358,128,128,155
556,603,1206,18108,128,128,154
8,784,1568,18597,128,128,155
73,512,1024,17546,128,128,153
935,521,1043,17750,128,128,154
932,804,1609,19260,128,128,155
323,767,1535,18095,128,128,154
896,967,1935,19226,128,128,156
365,755,1510,18496,128,128,154
520,744,1489,18444,128,128,155
766,983,1966,18093,128,128,153
750,950,1901,17384,128,128,150
70,483,966,17112,128,128,152
502,976,1953,17322,128,128,153
663,749,1498,18499,128,128,153
963,761,1523,19111,128,128,156
83,981,1963,18201,128,128,153
275,956,1912,18648,128,128,156
388,564,1128,17520,128,128,152
210,532,1065,17432,128,128,154
330,502,1004,17013,128,128,151
221,557,1114,16931,128,128,153
174,959,1918,19343,128,128,155
265,774,1548,18601,128,128,157
893,919,1838,17547,128,128,152
598,452,904,17104,128,128,152
531,1053,2106,17271,128,128,151
219,930,1860,19368,128,128,155
441,983,1967,17299,128,128,152
962,720,1440,18800,128,128,151
433,958,1916,19466,128,128,156
566,972,1944,18365,128,128,155
842,495,991,17801,128,128,156
564,736,1472,18657,128,128,151
895,478,957,17467,128,128,151
118,573,1146,17925,128,128,153
887,612,1225,17844,128,128,154
213,776,1553,18648,128,128,155
921,763,1527,18556,128,128,155
580,759,1519,18627,128,128,155
348,789,1579,19294,128,128,155
197,615,1231,17411,128,128,153
2,948,1896,19449,128,128,155
647,739,1478,18571,128,128,155
712,595,1190,18185,128,128,154
759,556,1112,18338,128,128,153
470,887,1774,17105,128,128,152
733,814,1628,18947,128,128,157
927,548,1097,17583,128,128,152
969,770,1540,19023,128,128,156
668,986,1973,19685,128,128,156
179,912,1825,17982,128,128,154
807,558,1116,16971,128,128,152
344,761,1523,18556,128,128,156
153,999,1999,18055,128,128,153
176,781,1562,18587,128,128,156
665,512,1024,18667,128,128,150
106,1000,2000,18853,128,128,155
995,759,1518,18339,128,128,154
522,562,1124,17762,128,128,155
435,536,1072,17475,128,128,152
692,954,1909,19490,128,128,156
225,953,1907,19202,128,128,152
735,950,1900,18821,128,128,154
757,768,1537,19350,128,128,155
765,500,1000,16685,128,128,151
968,881,1763,17222,128,128,153
125,926,1853,19339,128,128,155
993,557,1114,17728,128,128,153
726,547,1094,18033,128,128,154
484,759,1518,18528,128,128,156
482,511,1023,17529,128,128,155
676,535,1071,17479,128,128,153
583,942,1884,17859,128,128,151
989,447,895,17388,128,128,154
720,994,1989,19868,128,128,156
821,582,1165,16900,128,128,150
80,522,1044,17454,128,128,153
638,972,1945,19354,128,128,159
112,764,1529,18441,128,128,156
99,906,1812,18995,128,128,155
592,946,1892,18881,128,128,156
268,794,1588,18204,128,128,156
829,927,1854,19341,128,128,155
596,442,884,17206,128,128,153
261,505,1011,17619,128,128,156
650,944,1888,19334,128,128,157
78,782,1565,19203,128,128,156
280,958,1916,19034,128,128,155
645,1003,2006,17306,128,128,152
477,742,1485,18439,128,128,153
461,945,1890,18863,128,128,155
301,529,1058,17691,128,128,152
203,1058,2116,17281,128,128,153
823,1031,2062,18034,128,128,154
319,731,1463,18226,128,128,154
158,556,1112,17488,128,128,153
816,537,1074,16678,128,128,152
686,955,1911,19487,128,128,155
864,766,1532,19361,128,128,157
273,592,1185,17001,128,128,153
855,443,886,16948,128,128,152
127,766,1532,18497,128,128,157
753,752,1504,18436,128,128,154
350,888,1776,17109,128,128,152
4,598,1196,16908,128,128,153
454,757,1514,18406,128,128,154
737,505,1010,16997,128,128,153
235,924,1849,18079,128,128,152
637,547,1095,18156,128,128,153
734,760,1520,18424,128,128,153
315,789,1578,18272,128,128,156
398,788,1577,19100,128,128,155
977,736,1472,18617,128,128,155
254,536,1073,18140,128,128,153
101,791,1582,18440,128,128,158
295,943,1886,19463,128,128,157
135,913,1827,18937,128,128,154
204,705,1410,18799,128,128,152
302,956,1913,18965,128,128,154
426,495,990,17960,128,128,153
956,545,1091,17191,128,128,154
817,550,1101,17257,128,128,153
155,756,1513,18432,128,128,156
462,945,1890,19542,128,128,156
704,494,989,17960,128,128,153
201,416,832,16998,128,128,153
139,1005,2010,17946,128,128,153
233,505,1011,16745,128,128,151
677,753,1507,18550,128,128,156
581,583,1167,17801,128,128,152
957,996,1993,17875,128,128,153
674,594,1188,18389,128,128,153
173,563,1127,17491,128,128,153
719,1002,2005,18105,128,128,154
711,767,1534,18098,128,128,155
9,769,1538,18491,128,128,155
63,653,1306,18703,128,128,154
574,996,1993,19810,128,128,156
409,547,1095,16940,128,128,150
188,945,1891,19429,128,128,154
230,978,1956,17579,128,128,151
257,507,1014,17701,128,128,153
967,494,988,16950,128,128,154
812,758,1517,18672,128,128,156
506,925,1851,18300,128,128,154
72,566,1133,18410,128,128,151
884,509,1018,17607,128,128,154
29,450,900,17093,128,128,152
347,593,1186,17005,128,128,152
403,943,1886,19454,128,128,157
45,948,1896,19449,128,128,155
55,785,1570,18943,128,128,155
992,945,1891,18138,128,128,152
746,920,1841,19498,128,128,154
786,940,1881,17262,128,128,151
590,963,1926,18162,128,128,152
820,618,1236,18573,128,128,152
507,583,1166,17960,128,128,154
539,490,981,17569,128,128,152
405,951,1903,17667,128,128,153
401,508,1017,17104,128,128,154
724,828,1656,18586,128,128,157
764,742,1484,18298,128,128,154
94,637,1275,17538,128,128,153
177,941,1883,19451,128,128,157
250,798,1596,19195,128,128,154
150,751,1502,18431,128,128,154
917,869,1739,17674,128,128,152
652,481,963,17076,128,128,152
269,955,1910,18984,128,128,154
913,808,1617,18516,128,128,154
443,534,1068,17710,128,128,152
488,771,1543,18534,128,128,159
455,749,1499,18219,128,128,154
826,966,1932,17222,128,128,150
828,995,1991,18166,128,128,155
316,563,1126,18361,128,128,150
774,999,1998,17177,128,128,152
673,945,1890,19542,128,128,156
687,938,1877,18037,128,128,153
614,890,1781,17360,128,128,152
945,765,1530,18586,128,128,154
536,578,1156,17852,128,128,152
994,934,1869,18805,128,128,156
537,770,1541,18602,128,128,155
76,801,1603,19099,128,128,154
997,537,1075,17596,128,128,152
657,935,1871,18323,128,128,155
207,984,1968,17907,128,128,152
693,513,1027,17388,128,128,152
332,549,1098,17457,128,128,153
105,753,1506,18549,128,128,155
908,763,1527,18512,128,128,157
329,745,1491,18419,128,128,153
47,957,1914,19281,128,128,156
844,534,1068,18414,128,128,150
303,509,1019,17828,128,128,152
458,545,1091,17884,128,128,154
569,986,1972,17273,128,128,151
12,965,1930,19545,128,128,157
758,948,1897,19126,128,128,157
559,1001,2002,19513,128,128,157
383,944,1888,19485,128,128,157
731,936,1872,18952,128,128,155
689,932,1865,19235,128,128,153
286,574,1149,17358,128,128,154
491,976,1952,17227,128,128,150
999,982,1965,17890,128,128,155
795,515,1031,17814,128,128,153
121,787,1575,19165,128,128,156
501,956,1913,17012,128,128,153
81,597,1195,17038,128,128,151
601,888,1776,18544,128,128,156
131,932,1864,17133,128,128,150
664,930,1860,19368,128,128,155
292,756,1513,18569,128,128,154
655,816,1632,18947,128,128,154
730,975,1951,17302,128,128,151
157,820,1640,18969,128,128,156
318,937,1874,18890,128,128,155
18,739,1479,18497,128,128,154
626,978,1956,17238,128,128,152
58,499,999,17052,128,128,153
205,978,1956,17321,128,128,151
860,549,1099,16667,128,128,151
483,919,1839,19008,128,128,157
359,752,1505,18035,128,128,153
582,643,1287,16757,128,128,150
440,771,1542,18404,128,128,153
793,912,1825,18528,128,128,155
912,582,1165,18191,128,128,151
163,717,1434,18448,128,128,153
591,988,1977,17815,128,128,154
981,905,1810,17195,128,128,152
831,759,1518,18554,128,128,154
684,945,1891,19429,128,128,154
890,956,1912,19192,128,128,155
538,937,1874,19492,128,128,155
126,524,1048,17421,128,128,153
933,496,992,17886,128,128,153
761,746,1493,18539,128,128,155
486,753,1506,18621,128,128,157
387,996,1993,17554,128,128,151
571,579,1159,17793,128,128,153
755,537,1075,17042,128,128,151
791,932,1864,17878,128,128,150
130,764,1529,18441,128,128,156
227,749,1499,18633,128,128,154
920,806,1612,19482,128,128,155
888,973,1946,17453,128,128,151
578,477,955,17226,128,128,153
639,881,1763,17222,128,128,153
386,431,862,16877,128,128,152
747,491,983,17085,128,128,154
848,752,1505,18586,128,128,156
57,477,955,17926,128,128,153
792,988,1977,17816,128,128,154
728,754,1508,18398,128,128,155
110,521,1043,17204,128,128,152
39,1016,2032,17999,128,128,151
256,948,1897,19515,128,128,156
299,756,1513,18396,128,128,154
751,570,1141,18327,128,128,150
247,495,991,17075,128,128,150
469,796,1593,18593,128,128,157
328,601,1203,18384,128,128,152
843,926,1853,19339,128,128,155
154,1031,2063,19920,128,128,155
417,798,1596,18775,128,128,155
858,932,1865,17930,128,128,154
875,769,1538,18575,128,128,155
619,551,1102,17738,128,128,153
553,955,1911,19541,128,128,154
605,490,981,17568,128,128,152
620,771,1543,18580,128,128,155
523,574,1149,18441,128,128,151
129,558,1116,17677,128,128,155
891,816,1632,18989,128,128,156
124,999,1998,18089,128,128,151
982,915,1830,18111,128,128,153
784,918,1837,17783,128,128,156
108,560,1120,17898,128,128,153
136,781,1562,18627,128,128,156
231,596,1193,18229,128,128,153
713,500,1001,17108,128,128,151
608,766,1532,18533,128,128,156
876,499,998,17341,128,128,154
635,1047,2094,19824,128,128,156
950,919,1839,19497,128,128,154
1,471,943,17523,128,128,153
149,775,1550,18482,128,128,155
528,746,1492,18419,128,128,153
297,617,1235,18577,128,128,152
259,987,1975,19965,128,128,156
702,940,1881,19313,128,128,155
570,468,936,17503,128,128,153
889,593,1187,17734,128,128,155
450,940,1881,18989,128,128,154
243,508,1017,17100,128,128,154
378,960,1921,19482,128,128,156
532,776,1552,18564,128,128,155
856,756,1513,18626,128,128,157
223,571,1143,18322,128,128,151
985,491,983,17015,128,128,152
701,775,1550,19393,128,128,152
74,936,1873,17592,128,128,152
503,795,1591,19190,128,128,156
563,581,1163,18169,128,128,150
142,549,1098,17460,128,128,153
934,507,1015,17458,128,128,152
964,547,1094,18033,128,128,154
322,581,1163,17488,128,128,153
854,568,1136,17355,128,128,152
361,491,982,16974,128,128,152
778,540,1081,17022,128,128,154
298,742,1485,18492,128,128,158
182,503,1007,18118,128,128,151
429,992,1984,19717,128,128,155
234,976,1952,18087,128,128,153
859,590,1180,17935,128,128,153
183,784,1568,18630,128,128,157
630,973,1947,18085,128,128,155
242,806,1613,19032,128,128,155
656,951,1902,17701,128,128,151
171,602,1204,18442,128,128,153
119,819,1638,18923,128,128,157
156,985,1970,17303,128,128,152
56,956,1912,18783,128,128,156
356,806,1613,19032,128,128,155
30,983,1967,17299,128,128,152
925,732,1464,18597,128,128,158
871,648,1296,16770,128,128,152
104,605,1211,16873,128,128,152
192,772,1545,19261,128,128,156
160,516,1033,17982,128,128,154
840,915,1830,17818,128,128,153
349,560,1120,17697,128,128,154
526,948,1896,19308,128,128,154
789,1000,2000,18844,128,128,155
51,482,964,17030,128,128,152
38,793,1587,18600,128,128,157
62,575,1151,17716,128,128,151
251,883,1766,18589,128,128,156
987,544,1088,16730,128,128,155
41,516,1033,18561,128,128,151
128,494,988,16984,128,128,152
413,966,1933,19971,128,128,155
847,582,1165,17842,128,128,154
115,433,866,16906,128,128,153
779,538,1076,16645,128,128,151
899,947,1895,19449,128,128,155
220,592,1184,18586,128,128,154
782,637,1275,17869,128,128,154
338,936,1872,19483,128,128,157
67,510,1020,16945,128,128,151
22,760,1520,18492,128,128,156
622,578,1157,18442,128,128,155
294,999,1998,19260,128,128,155
675,928,1857,17476,128,128,154
613,755,1510,18588,128,128,155
277,814,1629,19134,128,128,157
165,753,1507,18553,128,128,155
208,613,1226,17003,128,128,152
946,517,1034,17471,128,128,153
249,767,1534,18519,128,128,154
804,881,1763,18753,128,128,153
586,547,1095,17685,128,128,153
340,751,1502,18674,128,128,155
432,775,1550,18482,128,128,155
337,539,1078,17389,128,128,153
391,911,1823,18945,128,128,155
636,483,967,17231,128,128,153
375,785,1571,18454,128,128,155
7,976,1953,17783,128,128,153
954,878,1757,17198,128,128,152
228,582,1165,17952,128,128,152
931,630,1260,16775,128,128,151
122,961,1922,18785,128,128,153
546,792,1585,18319,128,128,156
493,955,1910,19277,128,128,154
698,596,1192,18409,128,128,151
305,962,1924,19313,128,128,156
306,992,1984,19717,128,128,155
725,1057,2114,17550,128,128,153
900,939,1878,19375,128,128,154
800,763,1526,19208,128,128,153
799,946,1892,18896,128,128,155
708,802,1604,18956,128,128,156
627,526,1053,16682,128,128,151
317,958,1916,19476,128,128,156
24,481,963,17318,128,128,153
199,755,1510,18500,128,128,155
236,880,1760,17458,128,128,153
241,529,1058,17788,128,128,153
202,755,1510,18500,128,128,155
632,782,1565,18909,128,128,156
535,771,1543,19140,128,128,154
534,969,1939,17576,128,128,151
575,981,1962,17840,128,128,151
714,468,937,17327,128,128,154
178,523,1047,17924,128,128,154
966,1001,2003,18115,128,128,151
246,484,968,17082,128,128,152
830,970,1941,18527,128,128,152
634,1058,2116,17517,128,128,153
544,961,1923,19320,128,128,157
376,480,960,17007,128,128,152
420,776,1552,18761,128,128,154
743,499,998,17339,128,128,154
609,763,1527,18555,128,128,155
32,1053,2107,17755,128,128,153
463,505,1010,16704,128,128,152
476,498,997,17340,128,128,154
98,507,1015,17108,128,128,155
736,762,1524,18590,128,128,157
77,791,1582,19015,128,128,156
833,930,1860,19137,128,128,155
682,578,1156,18579,128,128,152
729,777,1555,18534,128,128,157
14,757,1515,18534,128,128,156
882,534,1068,17260,128,128,152
287,966,1933,17852,128,128,151
978,971,1943,18985,128,128,155
394,729,1459,18948,128,128,152
661,552,1105,17484,128,128,153
175,582,1165,18392,128,128,153
909,999,1998,19805,128,128,156
576,1000,2001,17820,128,128,152
28,544,1089,17094,128,128,154
948,992,1984,19717,128,128,155
91,974,1949,19480,128,128,156
97,500,1000,17646,128,128,155
550,623,1247,16769,128,128,151
625,494,989,17335,128,128,154
631,518,1037,17948,128,128,154
371,992,1984,19717,128,128,155
883,480,961,17892,128,128,155
379,759,1519,18512,128,128,154
857,921,1842,19003,128,128,156
552,503,1007,17005,128,128,152
218,495,990,17960,128,128,153
715,932,1865,19380,128,128,156
191,946,1892,19464,128,128,156
499,924,1848,18871,128,128,154
471,939,1878,19461,128,128,156
955,976,1952,19199,128,128,155
438,969,1938,19146,128,128,155
886,562,1124,17669,128,128,154
425,472,945,17065,128,128,151
412,483,967,17608,128,128,152
866,430,861,16875,128,128,152
810,940,1881,19039,128,128,155
612,895,1790,17203,128,128,153
937,926,1853,18962,128,128,154
308,759,1519,18558,128,128,155
767,751,1502,18201,128,128,154
172,608,1216,18396,128,128,152
654,883,1766,17217,128,128,152
33,752,1504,18562,128,128,154
853,955,1911,17726,128,128,152
120,751,1503,18414,128,128,154
480,538,1077,17750,128,128,153
